FPIS,Observed,Expected,OE,RR,date
54565,0,2.46,0.0,0.0,2022-01-22
54566,77,79.32,0.97,0.97,2022-01-22
54568,216,321.89,0.67,0.67,2022-01-22
54558,95,126.01,0.75,0.75,2022-01-22
54469,104,108.18,0.96,0.96,2022-01-22
54162,558,575.04,0.97,0.97,2022-01-22
54466,188,173.96,1.08,1.08,2022-01-22
54220,2208,2457.67,0.9,0.9,2022-01-22
54227,72,98.35,0.73,0.73,2022-01-22
54228,137,174.46,0.79,0.79,2022-01-22
54229,246,319.18,0.77,0.77,2022-01-22
54230,161,298.64,0.54,0.54,2022-01-22
54232,37,52.92,0.7,0.7,2022-01-22
54234,145,103.58,1.4,1.4,2022-01-22
54235,1261,1060.99,1.19,1.19,2022-01-22
54241,828,882.94,0.94,0.94,2022-01-22
54217,359,458.73,0.78,0.78,2022-01-22
54245,90,130.17,0.69,0.69,2022-01-22
54247,102,125.25,0.81,0.81,2022-01-22
54301,1695,1354.66,1.25,1.25,2022-01-22
54302,1941,1993.02,0.97,0.97,2022-01-22
54303,1941,1727.33,1.12,1.12,2022-01-22
54304,1991,1720.96,1.16,1.16,2022-01-22
54307,26,73.9,0.35,0.35,2022-01-22
54311,2444,2286.37,1.07,1.07,2022-01-22
54313,3036,2446.9,1.24,1.24,2022-01-22
54401,2316,1924.72,1.2,1.2,2022-01-22
54246,28,53.55,0.52,0.52,2022-01-22
54216,285,393.53,0.72,0.72,2022-01-22
54214,13,16.19,0.8,0.8,2022-01-22
54213,109,84.87,1.28,1.28,2022-01-22
54636,1386,919.04,1.51,1.51,2022-01-22
54165,350,481.42,0.73,0.73,2022-01-22
54166,1006,1047.13,0.96,0.96,2022-01-22
54169,148,174.9,0.85,0.85,2022-01-22
54170,185,224.23,0.83,0.82,2022-01-22
54171,307,231.48,1.33,1.33,2022-01-22
54173,300,278.86,1.08,1.08,2022-01-22
54174,141,189.52,0.74,0.74,2022-01-22
54175,46,58.97,0.78,0.78,2022-01-22
54177,95,175.47,0.54,0.54,2022-01-22
54180,152,219.89,0.69,0.69,2022-01-22
54201,238,323.59,0.74,0.74,2022-01-22
54202,94,81.4,1.15,1.15,2022-01-22
54204,128,101.31,1.26,1.26,2022-01-22
54205,94,132.31,0.71,0.71,2022-01-22
54207,0,9.2,0.0,0.0,2022-01-22
54208,331,405.81,0.82,0.82,2022-01-22
54209,79,83.54,0.95,0.95,2022-01-22
54210,31,47.76,0.65,0.65,2022-01-22
54211,5,16.32,0.31,0.31,2022-01-22
54212,50,65.21,0.77,0.77,2022-01-22
54403,1728,1545.18,1.12,1.12,2022-01-22
54467,817,888.36,0.92,0.92,2022-01-22
54405,162,192.86,0.84,0.84,2022-01-22
54407,72,92.49,0.78,0.78,2022-01-22
54441,62,58.15,1.07,1.07,2022-01-22
54442,38,73.09,0.52,0.52,2022-01-22
54443,126,134.96,0.93,0.93,2022-01-22
54446,102,194.81,0.52,0.52,2022-01-22
54447,10,27.66,0.36,0.36,2022-01-22
54448,244,276.97,0.88,0.88,2022-01-22
54449,1768,1611.27,1.1,1.1,2022-01-22
54450,16,28.67,0.56,0.56,2022-01-22
54451,507,718.5,0.71,0.71,2022-01-22
54440,189,186.62,1.01,1.01,2022-01-22
54452,937,1159.72,0.81,0.81,2022-01-22
54455,1215,1145.04,1.06,1.06,2022-01-22
54456,268,371.6,0.72,0.72,2022-01-22
54457,554,513.8,1.08,1.08,2022-01-22
54458,0,6.17,0.0,0.0,2022-01-22
54459,29,78.0,0.37,0.37,2022-01-22
54460,98,167.21,0.59,0.59,2022-01-22
54462,7,22.49,0.31,0.31,2022-01-22
54463,31,37.55,0.83,0.83,2022-01-22
54465,18,31.19,0.58,0.58,2022-01-22
54454,60,85.18,0.7,0.7,2022-01-22
54437,87,192.1,0.45,0.45,2022-01-22
54436,87,150.96,0.58,0.58,2022-01-22
54435,81,128.02,0.63,0.63,2022-01-22
54408,65,62.82,1.03,1.03,2022-01-22
54409,758,812.76,0.93,0.93,2022-01-22
54410,134,163.43,0.82,0.82,2022-01-22
54411,231,329.26,0.7,0.7,2022-01-22
54412,118,128.28,0.92,0.92,2022-01-22
54413,3,9.39,0.32,0.32,2022-01-22
54414,168,221.78,0.76,0.76,2022-01-22
54416,119,112.4,1.06,1.06,2022-01-22
54417,0,2.46,0.0,0.0,2022-01-22
54418,50,60.86,0.82,0.82,2022-01-22
54420,64,79.89,0.8,0.8,2022-01-22
54421,151,231.16,0.65,0.65,2022-01-22
54422,29,82.28,0.35,0.35,2022-01-22
54423,121,147.87,0.82,0.82,2022-01-22
54424,71,96.46,0.74,0.74,2022-01-22
54425,70,131.99,0.53,0.53,2022-01-22
54426,236,285.6,0.83,0.83,2022-01-22
54427,42,74.66,0.56,0.56,2022-01-22
54428,40,63.38,0.63,0.63,2022-01-22
54430,0,9.83,0.0,0.0,2022-01-22
54433,58,117.44,0.49,0.49,2022-01-22
54406,174,215.66,0.81,0.81,2022-01-22
54637,0,12.29,0.0,0.0,2022-01-22
54835,25,54.94,0.46,0.46,2022-01-22
54639,85,170.62,0.5,0.5,2022-01-22
54870,62,97.53,0.64,0.64,2022-01-22
54871,153,189.14,0.81,0.81,2022-01-22
54872,114,168.98,0.67,0.67,2022-01-22
54873,69,183.03,0.38,0.38,2022-01-22
54874,95,245.72,0.39,0.39,2022-01-22
54875,35,66.78,0.52,0.52,2022-01-22
54876,80,82.98,0.96,0.96,2022-01-22
54880,921,1884.71,0.49,0.49,2022-01-22
54888,50,82.09,0.61,0.61,2022-01-22
54868,821,960.63,0.85,0.85,2022-01-22
54889,153,166.84,0.92,0.92,2022-01-22
54893,151,233.49,0.65,0.65,2022-01-22
54895,41,61.11,0.67,0.67,2022-01-22
54896,57,89.91,0.63,0.63,2022-01-22
54901,2777,2381.06,1.17,1.17,2022-01-22
54902,1915,1412.24,1.36,1.36,2022-01-22
54904,1744,1355.67,1.29,1.29,2022-01-22
54909,79,134.77,0.59,0.59,2022-01-22
54911,1452,1660.04,0.87,0.87,2022-01-22
54913,1150,1355.22,0.85,0.85,2022-01-22
54891,97,214.21,0.45,0.45,2022-01-22
54914,1713,1946.21,0.88,0.88,2022-01-22
54867,13,27.22,0.48,0.48,2022-01-22
54864,21,78.69,0.27,0.27,2022-01-22
54840,264,276.65,0.95,0.95,2022-01-22
54841,0,17.83,0.0,0.0,2022-01-22
54842,0,10.21,0.0,0.0,2022-01-22
54843,562,742.82,0.76,0.76,2022-01-22
54844,0,16.76,0.0,0.0,2022-01-22
54845,6,7.81,0.77,0.77,2022-01-22
54846,15,31.25,0.48,0.48,2022-01-22
54847,38,131.24,0.29,0.29,2022-01-22
54848,251,363.16,0.69,0.69,2022-01-22
54865,6,27.78,0.22,0.22,2022-01-22
54849,50,109.12,0.46,0.46,2022-01-22
54853,193,259.07,0.74,0.74,2022-01-22
54854,5,61.62,0.081,0.081,2022-01-22
54855,14,55.19,0.25,0.25,2022-01-22
54856,51,103.14,0.49,0.49,2022-01-22
54857,0,3.72,0.0,0.0,2022-01-22
54858,82,105.34,0.78,0.78,2022-01-22
54859,48,111.52,0.43,0.43,2022-01-22
54861,0,12.92,0.0,0.0,2022-01-22
54862,2,13.8,0.14,0.14,2022-01-22
54850,0,14.93,0.0,0.0,2022-01-22
54915,2298,2731.49,0.84,0.84,2022-01-22
54921,52,69.12,0.75,0.75,2022-01-22
54922,58,84.87,0.68,0.68,2022-01-22
54961,686,856.99,0.8,0.8,2022-01-22
54962,40,72.08,0.55,0.55,2022-01-22
54963,603,445.0,1.36,1.36,2022-01-22
54964,73,61.3,1.19,1.19,2022-01-22
54965,65,85.18,0.76,0.76,2022-01-22
54966,64,124.69,0.51,0.51,2022-01-22
54967,20,22.24,0.9,0.9,2022-01-22
54968,127,172.51,0.74,0.74,2022-01-22
54970,184,240.93,0.76,0.76,2022-01-22
54960,96,157.07,0.61,0.61,2022-01-22
54971,640,673.96,0.95,0.95,2022-01-22
54977,53,94.63,0.56,0.56,2022-01-22
54979,110,82.66,1.33,1.33,2022-01-22
54980,5,6.87,0.73,0.73,2022-01-22
54981,774,958.23,0.81,0.81,2022-01-22
54982,301,438.32,0.69,0.69,2022-01-22
54983,213,280.05,0.76,0.76,2022-01-22
54984,110,196.64,0.56,0.56,2022-01-22
54985,0,65.08,0.0,0.0,2022-01-22
54161,129,175.91,0.73,0.73,2022-01-22
54974,105,95.14,1.1,1.1,2022-01-22
54956,2804,2774.52,1.01,1.01,2022-01-22
54952,1430,1705.59,0.84,0.84,2022-01-22
54950,116,174.71,0.66,0.66,2022-01-22
54923,527,565.02,0.93,0.93,2022-01-22
54927,20,29.61,0.68,0.68,2022-01-22
54928,14,25.45,0.55,0.55,2022-01-22
54929,355,546.44,0.65,0.65,2022-01-22
54930,44,107.74,0.41,0.41,2022-01-22
54931,1,17.01,0.059,0.059,2022-01-22
54932,98,79.13,1.24,1.24,2022-01-22
54933,4,24.07,0.17,0.17,2022-01-22
54934,8,29.61,0.27,0.27,2022-01-22
54935,3645,2656.01,1.37,1.38,2022-01-22
54937,1616,1245.34,1.3,1.3,2022-01-22
54940,176,257.88,0.68,0.68,2022-01-22
54941,112,145.73,0.77,0.77,2022-01-22
54942,594,629.16,0.94,0.94,2022-01-22
54943,69,125.5,0.55,0.55,2022-01-22
54944,482,569.5,0.85,0.85,2022-01-22
54945,151,210.31,0.72,0.72,2022-01-22
54946,2,5.61,0.36,0.36,2022-01-22
54947,153,146.93,1.04,1.04,2022-01-22
54948,1,15.12,0.066,0.066,2022-01-22
54949,159,212.89,0.75,0.75,2022-01-22
54839,3,15.81,0.19,0.19,2022-01-22
54638,61,105.85,0.58,0.58,2022-01-22
54838,33,69.68,0.47,0.47,2022-01-22
54836,28,66.78,0.42,0.42,2022-01-22
54701,2547,2575.24,0.99,0.99,2022-01-22
54703,2960,2748.38,1.08,1.08,2022-01-22
54720,547,487.84,1.12,1.12,2022-01-22
54721,68,84.05,0.81,0.81,2022-01-22
54722,183,242.82,0.75,0.75,2022-01-22
54723,62,71.64,0.87,0.87,2022-01-22
54724,390,467.56,0.83,0.83,2022-01-22
54725,140,180.57,0.78,0.78,2022-01-22
54726,93,112.9,0.82,0.82,2022-01-22
54670,64,108.62,0.59,0.59,2022-01-22
54727,258,319.37,0.81,0.81,2022-01-22
54729,2082,2061.13,1.01,1.01,2022-01-22
54730,248,308.09,0.8,0.8,2022-01-22
54731,40,45.43,0.88,0.88,2022-01-22
54732,124,188.32,0.66,0.66,2022-01-22
54733,50,74.41,0.67,0.67,2022-01-22
54734,25,51.66,0.48,0.48,2022-01-22
54736,209,262.98,0.79,0.79,2022-01-22
54737,15,33.46,0.45,0.45,2022-01-22
54738,194,206.28,0.94,0.94,2022-01-22
54728,256,392.08,0.65,0.65,2022-01-22
54739,342,339.53,1.01,1.01,2022-01-22
54669,551,498.05,1.11,1.11,2022-01-22
54666,120,175.53,0.68,0.68,2022-01-22
54642,121,135.33,0.89,0.89,2022-01-22
54643,0,0.19,0.0,0.0,2022-01-22
54644,81,102.13,0.79,0.79,2022-01-22
54645,0,5.04,0.0,0.0,2022-01-22
54646,240,262.29,0.92,0.91,2022-01-22
54648,49,107.36,0.46,0.46,2022-01-22
54650,1903,1550.03,1.23,1.23,2022-01-22
54651,36,91.55,0.39,0.39,2022-01-22
54652,42,72.46,0.58,0.58,2022-01-22
54667,263,303.56,0.87,0.87,2022-01-22
54653,93,61.43,1.51,1.51,2022-01-22
54655,82,114.42,0.72,0.72,2022-01-22
54656,1298,1113.29,1.17,1.17,2022-01-22
54657,0,23.69,0.0,0.0,2022-01-22
54658,143,163.69,0.87,0.87,2022-01-22
54659,55,83.29,0.66,0.66,2022-01-22
54660,900,1000.95,0.9,0.9,2022-01-22
54661,258,234.25,1.1,1.1,2022-01-22
54664,76,104.9,0.72,0.72,2022-01-22
54665,402,512.67,0.78,0.78,2022-01-22
54654,5,6.24,0.8,0.8,2022-01-22
54740,93,125.32,0.74,0.74,2022-01-22
54741,70,122.92,0.57,0.57,2022-01-22
54742,261,317.1,0.82,0.82,2022-01-22
54773,166,216.67,0.77,0.77,2022-01-22
54801,291,415.39,0.7,0.7,2022-01-22
54805,76,92.05,0.83,0.83,2022-01-22
54806,263,720.77,0.36,0.36,2022-01-22
54810,116,145.04,0.8,0.8,2022-01-22
54812,346,352.26,0.98,0.98,2022-01-22
54813,18,39.76,0.45,0.45,2022-01-22
54814,67,171.25,0.39,0.39,2022-01-22
54817,90,130.04,0.69,0.69,2022-01-22
54772,72,67.29,1.07,1.07,2022-01-22
54819,104,143.71,0.72,0.72,2022-01-22
54821,45,74.22,0.61,0.61,2022-01-22
54822,205,287.3,0.71,0.71,2022-01-22
54824,111,139.11,0.8,0.8,2022-01-22
54826,42,46.18,0.91,0.91,2022-01-22
54827,0,18.21,0.0,0.0,2022-01-22
54828,21,44.17,0.48,0.48,2022-01-22
54829,257,321.45,0.8,0.8,2022-01-22
54830,98,176.85,0.55,0.55,2022-01-22
54832,16,21.8,0.73,0.73,2022-01-22
54820,9,55.32,0.16,0.16,2022-01-22
54771,155,275.77,0.56,0.56,2022-01-22
54770,111,135.59,0.82,0.82,2022-01-22
54769,0,40.57,0.0,0.0,2022-01-22
54745,89,123.99,0.72,0.72,2022-01-22
54746,43,45.74,0.94,0.94,2022-01-22
54747,147,158.33,0.93,0.93,2022-01-22
54748,78,64.33,1.21,1.21,2022-01-22
54749,83,86.95,0.95,0.95,2022-01-22
54750,43,63.19,0.68,0.68,2022-01-22
54751,1374,1638.81,0.84,0.84,2022-01-22
54754,66,117.69,0.56,0.56,2022-01-22
54755,408,446.2,0.91,0.91,2022-01-22
54756,36,57.4,0.63,0.63,2022-01-22
54757,149,223.16,0.67,0.67,2022-01-22
54758,218,283.83,0.77,0.77,2022-01-22
54759,47,91.61,0.51,0.51,2022-01-22
54760,0,14.74,0.0,0.0,2022-01-22
54761,49,72.2,0.68,0.68,2022-01-22
54762,41,79.95,0.51,0.51,2022-01-22
54763,44,71.07,0.62,0.62,2022-01-22
54765,0,0.57,0.0,0.0,2022-01-22
54766,49,113.47,0.43,0.43,2022-01-22
54767,142,227.07,0.63,0.63,2022-01-22
54768,257,387.48,0.66,0.66,2022-01-22
54837,165,236.39,0.7,0.7,2022-01-22
54160,6,20.6,0.29,0.29,2022-01-22
54986,317,332.92,0.95,0.95,2022-01-22
54157,325,368.13,0.88,0.88,2022-01-22
53189,1249,1686.12,0.74,0.74,2022-01-22
53190,621,1212.27,0.51,0.51,2022-01-22
53191,124,179.56,0.69,0.69,2022-01-22
53195,0,9.7,0.0,0.0,2022-01-22
53202,1788,1570.13,1.14,1.14,2022-01-22
53203,165,108.75,1.52,1.52,2022-01-22
53204,3468,2436.88,1.42,1.43,2022-01-22
53205,828,561.24,1.48,1.48,2022-01-22
53188,1932,2251.15,0.86,0.86,2022-01-22
53206,1708,1418.86,1.2,1.2,2022-01-22
53208,2480,1900.27,1.31,1.31,2022-01-22
53209,3897,2937.01,1.33,1.33,2022-01-22
53210,2310,1688.08,1.37,1.37,2022-01-22
53211,2014,2233.95,0.9,0.9,2022-01-22
53212,2104,1924.53,1.09,1.09,2022-01-22
53213,2075,1743.14,1.19,1.19,2022-01-22
53214,2901,2239.36,1.3,1.3,2022-01-22
53215,5365,3780.89,1.42,1.43,2022-01-22
53216,2838,2115.88,1.34,1.34,2022-01-22
53207,2826,2324.17,1.22,1.22,2022-01-22
53217,2419,1805.77,1.34,1.34,2022-01-22
53186,1690,2083.24,0.81,0.81,2022-01-22
53184,204,263.48,0.77,0.77,2022-01-22
53144,1712,1667.03,1.03,1.03,2022-01-22
53146,551,509.2,1.08,1.08,2022-01-22
53147,669,1062.13,0.63,0.63,2022-01-22
53149,1217,1275.96,0.95,0.95,2022-01-22
53150,1798,1627.02,1.11,1.11,2022-01-22
53151,2606,1985.58,1.31,1.31,2022-01-22
53153,116,155.31,0.75,0.75,2022-01-22
53154,2930,2272.32,1.29,1.29,2022-01-22
53156,149,187.31,0.8,0.8,2022-01-22
53185,985,1204.2,0.82,0.82,2022-01-22
53158,980,1055.32,0.93,0.93,2022-01-22
53168,502,555.32,0.9,0.9,2022-01-22
53170,125,139.3,0.9,0.9,2022-01-22
53172,1592,1320.38,1.21,1.21,2022-01-22
53177,410,509.01,0.81,0.81,2022-01-22
53178,144,173.58,0.83,0.83,2022-01-22
53179,298,450.04,0.66,0.66,2022-01-22
53181,293,470.01,0.62,0.62,2022-01-22
53182,482,622.99,0.77,0.77,2022-01-22
53183,219,185.55,1.18,1.18,2022-01-22
53167,6,44.1,0.14,0.14,2022-01-22
53218,3557,2644.55,1.35,1.35,2022-01-22
53219,2843,2197.47,1.29,1.3,2022-01-22
53220,2126,1660.8,1.28,1.28,2022-01-22
53511,3311,3103.34,1.07,1.07,2022-01-22
53515,125,143.71,0.87,0.87,2022-01-22
53516,117,142.89,0.82,0.82,2022-01-22
53517,129,121.28,1.06,1.06,2022-01-22
53518,40,87.77,0.46,0.46,2022-01-22
53520,360,410.16,0.88,0.88,2022-01-22
53521,221,235.57,0.94,0.94,2022-01-22
53522,45,62.75,0.72,0.72,2022-01-22
53523,295,326.49,0.9,0.9,2022-01-22
53510,36,93.37,0.39,0.39,2022-01-22
53525,152,254.03,0.6,0.6,2022-01-22
53527,918,689.9,1.33,1.33,2022-01-22
53528,345,394.28,0.88,0.87,2022-01-22
53529,168,130.29,1.29,1.29,2022-01-22
53530,198,280.81,0.71,0.7,2022-01-22
53531,370,291.33,1.27,1.27,2022-01-22
53532,1143,988.92,1.16,1.16,2022-01-22
53533,385,445.19,0.86,0.86,2022-01-22
53534,899,758.57,1.19,1.19,2022-01-22
53536,556,548.96,1.01,1.01,2022-01-22
53526,31,39.06,0.79,0.79,2022-01-22
53508,265,361.2,0.73,0.73,2022-01-22
53507,127,135.4,0.94,0.94,2022-01-22
53506,37,65.71,0.56,0.56,2022-01-22
53221,3519,2527.04,1.39,1.4,2022-01-22
53222,2255,1661.24,1.36,1.36,2022-01-22
53223,2738,1842.5,1.49,1.49,2022-01-22
53224,1751,1405.5,1.25,1.25,2022-01-22
53225,2103,1672.83,1.26,1.26,2022-01-22
53226,1556,1193.3,1.3,1.31,2022-01-22
53227,1801,1487.47,1.21,1.21,2022-01-22
53228,1114,926.35,1.2,1.2,2022-01-22
53233,1407,954.08,1.47,1.48,2022-01-22
53235,722,599.74,1.2,1.2,2022-01-22
53295,100,10.9,9.17,9.18,2022-01-22
53402,1975,2114.05,0.93,0.93,2022-01-22
53403,1837,1659.47,1.11,1.11,2022-01-22
53404,1047,944.81,1.11,1.11,2022-01-22
53405,1622,1602.89,1.01,1.01,2022-01-22
53406,1462,1648.19,0.89,0.89,2022-01-22
53501,0,12.03,0.0,0.0,2022-01-22
53502,138,158.46,0.87,0.87,2022-01-22
53503,96,123.68,0.78,0.78,2022-01-22
53504,93,128.47,0.72,0.72,2022-01-22
53505,18,22.49,0.8,0.8,2022-01-22
53143,1465,1456.35,1.01,1.01,2022-01-22
53537,10,53.11,0.19,0.19,2022-01-22
53142,1681,2107.31,0.8,0.8,2022-01-22
53139,136,146.42,0.93,0.93,2022-01-22
53032,275,304.88,0.9,0.9,2022-01-22
53033,333,297.32,1.12,1.12,2022-01-22
53034,90,109.31,0.82,0.82,2022-01-22
53035,115,151.4,0.76,0.76,2022-01-22
53036,198,188.64,1.05,1.05,2022-01-22
53037,610,628.91,0.97,0.97,2022-01-22
53038,232,269.66,0.86,0.86,2022-01-22
53039,227,289.44,0.78,0.78,2022-01-22
53029,1583,1355.48,1.17,1.17,2022-01-22
53040,469,513.17,0.91,0.91,2022-01-22
53044,169,147.05,1.15,1.15,2022-01-22
53045,1427,1352.58,1.06,1.06,2022-01-22
53046,102,76.42,1.33,1.33,2022-01-22
53047,0,8.0,0.0,0.0,2022-01-22
53048,200,208.8,0.96,0.96,2022-01-22
53049,169,186.49,0.91,0.91,2022-01-22
53050,476,424.9,1.12,1.12,2022-01-22
53051,2701,2344.96,1.15,1.15,2022-01-22
53057,130,95.45,1.36,1.36,2022-01-22
53042,346,415.01,0.83,0.83,2022-01-22
53058,199,208.73,0.95,0.95,2022-01-22
53027,1527,1466.68,1.04,1.04,2022-01-22
53023,65,156.63,0.41,0.41,2022-01-22
53001,82,118.57,0.69,0.69,2022-01-22
53002,135,145.23,0.93,0.93,2022-01-22
53003,0,10.14,0.0,0.0,2022-01-22
53004,188,210.06,0.89,0.89,2022-01-22
53005,1359,1267.9,1.07,1.07,2022-01-22
53006,120,107.36,1.12,1.12,2022-01-22
53007,127,114.73,1.11,1.11,2022-01-22
53010,393,481.04,0.82,0.82,2022-01-22
53011,103,135.4,0.76,0.76,2022-01-22
53024,1140,1088.09,1.05,1.05,2022-01-22
53012,1083,1155.19,0.94,0.94,2022-01-22
53014,361,487.97,0.74,0.74,2022-01-22
53015,129,167.65,0.77,0.77,2022-01-22
53016,0,24.89,0.0,0.0,2022-01-22
53017,360,352.32,1.02,1.02,2022-01-22
53018,513,478.96,1.07,1.07,2022-01-22
53019,149,116.37,1.28,1.28,2022-01-22
53020,135,239.86,0.56,0.56,2022-01-22
53021,288,305.13,0.94,0.94,2022-01-22
53022,1446,1222.1,1.18,1.18,2022-01-22
53013,200,209.55,0.95,0.95,2022-01-22
53059,85,115.42,0.74,0.74,2022-01-22
53061,251,311.49,0.81,0.81,2022-01-22
53063,73,105.66,0.69,0.69,2022-01-22
53098,603,736.21,0.82,0.82,2022-01-22
53103,233,228.45,1.02,1.02,2022-01-22
53104,244,342.55,0.71,0.71,2022-01-22
53105,1262,1876.33,0.67,0.67,2022-01-22
53108,165,215.29,0.77,0.77,2022-01-22
53110,1580,1151.15,1.37,1.37,2022-01-22
53114,72,182.78,0.39,0.39,2022-01-22
53115,523,1007.94,0.52,0.52,2022-01-22
53118,438,448.09,0.98,0.98,2022-01-22
53097,399,398.06,1.0,1.0,2022-01-22
53119,322,371.41,0.87,0.87,2022-01-22
53121,821,1193.87,0.69,0.69,2022-01-22
53122,445,387.67,1.15,1.15,2022-01-22
53125,73,109.69,0.67,0.67,2022-01-22
53126,327,436.81,0.75,0.75,2022-01-22
53128,316,570.32,0.55,0.55,2022-01-22
53129,1193,891.39,1.34,1.34,2022-01-22
53130,520,476.57,1.09,1.09,2022-01-22
53132,2878,2254.42,1.28,1.28,2022-01-22
53137,57,106.48,0.54,0.54,2022-01-22
53120,469,597.6,0.78,0.78,2022-01-22
53095,1756,1723.23,1.02,1.02,2022-01-22
53094,1014,1216.05,0.83,0.83,2022-01-22
53093,78,128.28,0.61,0.61,2022-01-22
53065,145,139.11,1.04,1.04,2022-01-22
53066,2439,2227.65,1.09,1.1,2022-01-22
53069,38,43.16,0.88,0.88,2022-01-22
53070,213,311.24,0.68,0.68,2022-01-22
53072,1648,1637.11,1.01,1.01,2022-01-22
53073,816,931.02,0.88,0.88,2022-01-22
53074,896,810.99,1.1,1.11,2022-01-22
53075,157,204.83,0.77,0.77,2022-01-22
53076,229,279.8,0.82,0.82,2022-01-22
53078,72,108.05,0.67,0.67,2022-01-22
53079,78,95.01,0.82,0.82,2022-01-22
53080,328,360.26,0.91,0.91,2022-01-22
53081,2910,2658.72,1.09,1.1,2022-01-22
53083,1503,1290.27,1.16,1.17,2022-01-22
53085,751,726.88,1.03,1.03,2022-01-22
53086,624,521.61,1.2,1.2,2022-01-22
53088,8,25.58,0.31,0.31,2022-01-22
53089,1407,1205.15,1.17,1.17,2022-01-22
53090,1398,1366.38,1.02,1.02,2022-01-22
53091,118,121.91,0.97,0.97,2022-01-22
53092,1486,1322.02,1.12,1.12,2022-01-22
53140,1895,1869.4,1.01,1.01,2022-01-22
53538,883,1167.35,0.76,0.76,2022-01-22
54159,57,72.46,0.79,0.79,2022-01-22
53541,20,58.66,0.34,0.34,2022-01-22
53961,49,50.28,0.97,0.97,2022-01-22
53963,1041,874.94,1.19,1.19,2022-01-22
53964,123,227.19,0.54,0.54,2022-01-22
53965,518,658.4,0.79,0.79,2022-01-22
53968,111,143.52,0.77,0.77,2022-01-22
53969,22,27.6,0.8,0.8,2022-01-22
54001,497,499.5,0.99,0.99,2022-01-22
54002,361,400.77,0.9,0.9,2022-01-22
54003,38,66.66,0.57,0.57,2022-01-22
53960,186,217.11,0.86,0.86,2022-01-22
54004,107,139.05,0.77,0.77,2022-01-22
54006,25,37.68,0.66,0.66,2022-01-22
54007,78,64.26,1.21,1.21,2022-01-22
54009,148,164.76,0.9,0.9,2022-01-22
54011,374,435.68,0.86,0.86,2022-01-22
54013,134,211.0,0.64,0.63,2022-01-22
54014,138,134.45,1.03,1.03,2022-01-22
54015,179,232.3,0.77,0.77,2022-01-22
54016,1648,2014.38,0.82,0.82,2022-01-22
54005,155,195.75,0.79,0.79,2022-01-22
53540,0,12.79,0.0,0.0,2022-01-22
53959,749,882.0,0.85,0.85,2022-01-22
53955,405,357.61,1.13,1.13,2022-01-22
53931,16,13.86,1.15,1.15,2022-01-22
53932,258,167.4,1.54,1.54,2022-01-22
53933,180,280.68,0.64,0.64,2022-01-22
53934,183,276.53,0.66,0.66,2022-01-22
53935,16,16.0,1.0,1.0,2022-01-22
53936,44,146.99,0.3,0.3,2022-01-22
53937,15,73.4,0.2,0.2,2022-01-22
53939,6,16.13,0.37,0.37,2022-01-22
53941,137,197.52,0.69,0.69,2022-01-22
53956,159,203.38,0.78,0.78,2022-01-22
53943,42,65.97,0.64,0.64,2022-01-22
53946,134,256.99,0.52,0.52,2022-01-22
53947,0,11.15,0.0,0.0,2022-01-22
53948,433,507.12,0.85,0.85,2022-01-22
53949,287,384.2,0.75,0.75,2022-01-22
53950,754,351.56,2.14,2.15,2022-01-22
53951,164,140.69,1.17,1.17,2022-01-22
53952,117,202.81,0.58,0.58,2022-01-22
53953,7,15.69,0.45,0.45,2022-01-22
53954,394,419.86,0.94,0.94,2022-01-22
53944,120,132.12,0.91,0.91,2022-01-22
54020,369,441.16,0.84,0.84,2022-01-22
54021,408,419.55,0.97,0.97,2022-01-22
54022,1075,1482.93,0.72,0.72,2022-01-22
54126,197,243.83,0.81,0.81,2022-01-22
54127,0,4.85,0.0,0.0,2022-01-22
54128,90,110.19,0.82,0.82,2022-01-22
54129,152,191.97,0.79,0.79,2022-01-22
54130,1181,1627.84,0.73,0.72,2022-01-22
54135,383,209.93,1.82,1.83,2022-01-22
54136,322,396.8,0.81,0.81,2022-01-22
54137,43,72.08,0.6,0.6,2022-01-22
54138,42,56.39,0.74,0.74,2022-01-22
54125,5,31.88,0.16,0.16,2022-01-22
54139,119,202.94,0.59,0.59,2022-01-22
54141,166,142.2,1.17,1.17,2022-01-22
54143,791,937.82,0.84,0.84,2022-01-22
54149,47,74.47,0.63,0.63,2022-01-22
54150,72,68.49,1.05,1.05,2022-01-22
54151,97,204.01,0.48,0.48,2022-01-22
54153,303,444.43,0.68,0.68,2022-01-22
54154,272,356.35,0.76,0.76,2022-01-22
54155,589,464.28,1.27,1.27,2022-01-22
54156,35,101.82,0.34,0.34,2022-01-22
54140,385,604.15,0.64,0.64,2022-01-22
54124,157,216.74,0.72,0.72,2022-01-22
54123,10,16.57,0.6,0.6,2022-01-22
54121,95,190.34,0.5,0.5,2022-01-22
54023,197,264.05,0.75,0.75,2022-01-22
54024,225,299.14,0.75,0.75,2022-01-22
54025,396,458.29,0.86,0.86,2022-01-22
54026,134,127.14,1.05,1.05,2022-01-22
54027,46,65.84,0.7,0.7,2022-01-22
54028,146,154.23,0.95,0.95,2022-01-22
54082,77,104.27,0.74,0.74,2022-01-22
54101,177,171.56,1.03,1.03,2022-01-22
54102,26,48.77,0.53,0.53,2022-01-22
54103,13,29.68,0.44,0.44,2022-01-22
54104,29,74.28,0.39,0.39,2022-01-22
