ID,RR_C,RR_L,date
29125,2.56,0.73,2022-01-01
17003,2.56,0.9,2022-01-01
31027,2.56,0.66,2022-01-01
29003,2.56,1.76,2022-01-01
34011,2.56,1.95,2022-01-01
47027,2.56,1.03,2022-01-01
24009,2.56,1.25,2022-01-01
51191,2.56,1.36,2022-01-01
24041,2.56,1.3,2022-01-01
47137,2.56,0.57,2022-01-01
21145,2.56,1.36,2022-01-01
31055,2.56,1.23,2022-01-01
51680,2.56,0.96,2022-01-01
19071,2.56,0.74,2022-01-01
46115,2.56,0.84,2022-01-01
51019,2.56,0.95,2022-01-01
10001,2.56,2.55,2022-01-01
29051,2.56,0.92,2022-01-01
51105,2.56,0.64,2022-01-01
38045,2.56,0.19,2022-01-01
51177,2.56,1.37,2022-01-01
51009,2.56,0.81,2022-01-01
24017,2.56,2.09,2022-01-01
29025,2.56,0.91,2022-01-01
29147,2.56,0.74,2022-01-01
29195,2.56,1.16,2022-01-01
36081,2.56,3.08,2022-01-01
29221,2.56,1.11,2022-01-01
19129,2.56,1.28,2022-01-01
21147,2.56,1.72,2022-01-01
24035,2.56,1.66,2022-01-01
31021,2.56,0.6,2022-01-01
21235,2.56,1.11,2022-01-01
51167,2.56,1.44,2022-01-01
51630,2.56,1.22,2022-01-01
34007,2.56,2.04,2022-01-01
36047,2.56,3.55,2022-01-01
31173,2.56,0.35,2022-01-01
29187,2.56,1.27,2022-01-01
31051,2.56,0.39,2022-01-01
21053,2.56,1.49,2022-01-01
21013,2.56,0.67,2022-01-01
51065,2.56,0.95,2022-01-01
34005,2.56,2.07,2022-01-01
21143,2.56,0.73,2022-01-01
51750,2.56,0.96,2022-01-01
51770,2.56,1.04,2022-01-01
51109,2.56,1.31,2022-01-01
51121,2.56,0.7,2022-01-01
29063,2.56,0.92,2022-01-01
21171,2.56,1.39,2022-01-01
21003,2.56,1.25,2022-01-01
51161,2.56,1.21,2022-01-01
34025,2.56,2.74,2022-01-01
46013,2.56,0.71,2022-01-01
29053,2.56,1.18,2022-01-01
51775,2.56,1.81,2022-01-01
21141,2.56,1.09,2022-01-01
33013,2.56,2.2,2022-01-01
09003,2.56,1.87,2022-01-01
17127,2.56,1.71,2022-01-01
24011,2.56,1.77,2022-01-01
38071,2.56,0.74,2022-01-01
46111,2.56,0.86,2022-01-01
21221,2.56,1.31,2022-01-01
47125,2.56,1.06,2022-01-01
47173,2.56,0.95,2022-01-01
51085,2.56,1.42,2022-01-01
29021,2.56,1.37,2022-01-01
51640,2.56,1.37,2022-01-01
21039,2.56,0.91,2022-01-01
29141,2.56,1.2,2022-01-01
51193,2.56,0.91,2022-01-01
51145,2.56,1.04,2022-01-01
29161,2.56,1.3,2022-01-01
51035,2.56,0.95,2022-01-01
47133,2.56,1.09,2022-01-01
47087,2.56,0.78,2022-01-01
29201,2.56,0.87,2022-01-01
31025,2.56,1.23,2022-01-01
46035,2.56,1.91,2022-01-01
29131,2.56,0.86,2022-01-01
51031,2.56,0.95,2022-01-01
47169,2.56,0.79,2022-01-01
46009,2.56,1.15,2022-01-01
33017,2.56,1.97,2022-01-01
24019,2.56,1.82,2022-01-01
31131,2.56,1.13,2022-01-01
31127,2.56,1.17,2022-01-01
29133,2.56,0.81,2022-01-01
29065,2.56,1.15,2022-01-01
34009,2.56,2.71,2022-01-01
20043,2.56,2.2,2022-01-01
47161,2.56,0.9,2022-01-01
47159,2.56,0.71,2022-01-01
33015,2.56,2.07,2022-01-01
31155,2.56,0.88,2022-01-01
51057,2.56,0.92,2022-01-01
31167,2.56,0.2,2022-01-01
21035,2.56,0.54,2022-01-01
36103,2.56,3.28,2022-01-01
09015,2.56,2.11,2022-01-01
21083,2.56,0.98,2022-01-01
47057,2.56,0.93,2022-01-01
29047,2.56,0.78,2022-01-01
47091,2.56,1.05,2022-01-01
51077,2.56,1.64,2022-01-01
50007,2.56,1.49,2022-01-01
51049,2.56,0.68,2022-01-01
23007,2.56,2.08,2022-01-01
25027,2.56,2.1,2022-01-01
34029,2.56,2.38,2022-01-01
51520,2.56,1.3,2022-01-01
29005,2.56,1.97,2022-01-01
47025,2.56,0.72,2022-01-01
23017,2.56,1.88,2022-01-01
29049,2.56,1.67,2022-01-01
51033,2.56,1.31,2022-01-01
29017,2.56,0.51,2022-01-01
21157,2.56,0.92,2022-01-01
31153,2.56,1.27,2022-01-01
46005,2.56,0.91,2022-01-01
47067,2.56,1.41,2022-01-01
09013,2.56,1.34,2022-01-01
46067,2.56,1.35,2022-01-01
21007,2.56,0.76,2022-01-01
29123,2.56,1.15,2022-01-01
31039,2.56,0.33,2022-01-01
47111,2.56,1.17,2022-01-01
38031,2.56,0.42,2022-01-01
51063,2.56,1.11,2022-01-01
47151,2.56,1.24,2022-01-01
29087,2.56,1.69,2022-01-01
47165,2.56,1.35,2022-01-01
51067,2.56,1.17,2022-01-01
29159,2.56,1.21,2022-01-01
47163,2.56,1.25,2022-01-01
47147,2.56,1.19,2022-01-01
47073,2.56,0.98,2022-01-01
47049,2.56,0.95,2022-01-01
24037,2.56,1.38,2022-01-01
38093,2.56,0.85,2022-01-01
29107,2.56,1.97,2022-01-01
31053,2.56,1.26,2022-01-01
09007,2.56,1.51,2022-01-01
47013,2.56,0.99,2022-01-01
51075,2.56,1.13,2022-01-01
29093,2.56,1.18,2022-01-01
51011,2.56,0.81,2022-01-01
38027,2.56,0.97,2022-01-01
31179,2.56,0.49,2022-01-01
34001,2.56,2.06,2022-01-01
19117,2.56,0.93,2022-01-01
51195,2.56,1.31,2022-01-01
54015,2.56,2.16,2022-01-01
39107,2.56,1.09,2022-01-01
39011,2.56,1.39,2022-01-01
55093,2.56,1.69,2022-01-01
17063,2.56,2.36,2022-01-01
17015,2.56,1.95,2022-01-01
18111,2.56,1.27,2022-01-01
39139,2.56,2.05,2022-01-01
19005,2.56,1.33,2022-01-01
36121,2.56,1.61,2022-01-01
39005,2.56,1.82,2022-01-01
17091,2.56,2.07,2022-01-01
18017,2.56,1.62,2022-01-01
39155,2.56,1.91,2022-01-01
27115,2.56,1.41,2022-01-01
39065,2.56,1.46,2022-01-01
39133,2.56,2.97,2022-01-01
55109,2.56,1.79,2022-01-01
17085,2.56,0.98,2022-01-01
17103,2.56,1.81,2022-01-01
18103,2.56,1.43,2022-01-01
27157,2.56,1.27,2022-01-01
36055,2.56,1.49,2022-01-01
19043,2.56,1.18,2022-01-01
27045,2.56,1.47,2022-01-01
39099,2.56,1.95,2022-01-01
39091,2.56,1.48,2022-01-01
19061,2.56,1.45,2022-01-01
18067,2.56,1.79,2022-01-01
39117,2.56,1.62,2022-01-01
18015,2.56,1.32,2022-01-01
39169,2.56,1.62,2022-01-01
27025,2.56,1.54,2022-01-01
42123,2.56,0.91,2022-01-01
18075,2.56,1.61,2022-01-01
17099,2.56,2.09,2022-01-01
