ID,RR_C,RR_L,date
55021971100,1.74,0.97,2021-12-01
55131420106,1.74,1.26,2021-12-01
55109120901,1.74,1.61,2021-12-01
55111000500,1.74,1.18,2021-12-01
55063001101,1.74,1.18,2021-12-01
55063001200,1.74,1.12,2021-12-01
55131420105,1.74,1.6,2021-12-01
55103970100,1.74,1.76,2021-12-01
55093960300,1.74,1.48,2021-12-01
55063001000,1.74,1.44,2021-12-01
55131420402,1.74,1.59,2021-12-01
55063010700,1.74,1.17,2021-12-01
55063000900,1.74,1.52,2021-12-01
55131400102,1.74,1.42,2021-12-01
55089610102,1.74,1.3,2021-12-01
55063001102,1.74,1.62,2021-12-01
55021970900,1.74,0.7,2021-12-01
55131420401,1.74,1.32,2021-12-01
55063000400,1.74,0.87,2021-12-01
55109120300,1.74,1.42,2021-12-01
55089610101,1.74,0.71,2021-12-01
55063000300,1.74,0.84,2021-12-01
55063010500,1.74,1.41,2021-12-01
55093960800,1.74,2.24,2021-12-01
55131410100,1.74,1.77,2021-12-01
55109120904,1.74,1.93,2021-12-01
55117011300,1.74,1.56,2021-12-01
55021970700,1.74,0.8,2021-12-01
55123960200,1.74,1.08,2021-12-01
55093960200,1.74,1.72,2021-12-01
55063000100,1.74,1.61,2021-12-01
55063010300,1.74,0.96,2021-12-01
55131430100,1.74,1.21,2021-12-01
55131400103,1.74,1.2,2021-12-01
55021971000,1.74,0.68,2021-12-01
55027961400,1.74,1.72,2021-12-01
55109120400,1.74,2.19,2021-12-01
55063000200,1.74,1.56,2021-12-01
55063000600,1.74,1.17,2021-12-01
55093960700,1.74,2.05,2021-12-01
55063000500,1.74,0.59,2021-12-01
55027961100,1.74,1.67,2021-12-01
55131420104,1.74,1.32,2021-12-01
55063000700,1.74,1.47,2021-12-01
55133203200,1.38,1.12,2021-12-01
55131420200,1.74,1.69,2021-12-01
55131420300,1.74,1.99,2021-12-01
55045960500,2.01,2.72,2021-12-01
55045960700,2.01,1.68,2021-12-01
55045960400,2.01,1.97,2021-12-01
55045960300,2.01,1.57,2021-12-01
55045960800,2.01,2.19,2021-12-01
55133203406,1.38,1.37,2021-12-01
55133203403,1.38,1.43,2021-12-01
55133203402,1.38,1.13,2021-12-01
55133203405,1.38,0.87,2021-12-01
55133203404,1.38,1.5,2021-12-01
55133203303,1.38,1.23,2021-12-01
55133203304,1.38,1.53,2021-12-01
55131460102,1.38,1.69,2021-12-01
55133200300,1.38,1.8,2021-12-01
55133203500,1.38,1.33,2021-12-01
55131460101,1.38,1.22,2021-12-01
55133203601,1.38,1.04,2021-12-01
55133203602,1.38,2.14,2021-12-01
55133200101,1.38,1.0,2021-12-01
55133200801,1.38,1.13,2021-12-01
55133203306,1.38,1.2,2021-12-01
55045960600,2.01,1.99,2021-12-01
55093960400,1.74,1.92,2021-12-01
55025013302,1.74,1.18,2021-12-01
55027961700,1.74,1.57,2021-12-01
55021971200,1.74,1.03,2021-12-01
55109120201,1.74,2.84,2021-12-01
55131420103,1.74,1.25,2021-12-01
55111000600,1.74,0.91,2021-12-01
55131400104,1.74,1.7,2021-12-01
55021970800,1.74,0.73,2021-12-01
55027961800,1.74,1.71,2021-12-01
55109120100,1.74,1.51,2021-12-01
55109120903,1.74,1.47,2021-12-01
55131440103,1.74,1.54,2021-12-01
55089620100,1.74,1.13,2021-12-01
55123960600,1.74,1.69,2021-12-01
55093960600,1.74,2.43,2021-12-01
55089630201,1.74,0.73,2021-12-01
55123960400,1.74,1.37,2021-12-01
55111001100,1.74,0.9,2021-12-01
55131450105,1.74,1.68,2021-12-01
55131440105,1.74,1.91,2021-12-01
55131440200,1.74,1.38,2021-12-01
55027961600,1.74,1.74,2021-12-01
55131450103,1.74,1.48,2021-12-01
55131440104,1.74,1.38,2021-12-01
55139001300,1.74,1.6,2021-12-01
55063010600,1.74,1.2,2021-12-01
55053960300,1.74,1.3,2021-12-01
55075961500,1.74,1.94,2021-12-01
55135101100,1.74,1.88,2021-12-01
55119960300,1.74,1.1,2021-12-01
55097960100,1.74,1.19,2021-12-01
55135100200,1.74,0.78,2021-12-01
55019950200,1.74,1.71,2021-12-01
55113100700,1.74,1.18,2021-12-01
55007960600,1.74,0.79,2021-12-01
55107960500,1.74,1.16,2021-12-01
55083101300,1.74,1.29,2021-12-01
55007960100,1.74,0.24,2021-12-01
55097960200,1.74,1.31,2021-12-01
55115101100,1.74,1.22,2021-12-01
55073002100,1.74,2.06,2021-12-01
55007960400,1.74,1.26,2021-12-01
55107960400,1.74,0.75,2021-12-01
55113940000,1.74,3.72,2021-12-01
55097960500,1.74,1.26,2021-12-01
55097960300,1.74,1.21,2021-12-01
55135100300,1.74,1.02,2021-12-01
55097960400,1.74,0.75,2021-12-01
55083101100,1.74,1.06,2021-12-01
55019950500,1.74,0.57,2021-12-01
55007960300,1.74,1.06,2021-12-01
55075961200,1.74,2.35,2021-12-01
55115100200,1.74,0.8,2021-12-01
55003950300,1.74,0.4,2021-12-01
55115100400,1.74,1.23,2021-12-01
55003950400,1.74,0.66,2021-12-01
55083101200,1.74,1.09,2021-12-01
55003950800,1.74,0.74,2021-12-01
55115100500,1.74,1.12,2021-12-01
55073002200,1.74,1.83,2021-12-01
55107960100,1.74,0.78,2021-12-01
55115100900,1.74,0.81,2021-12-01
55115100100,1.74,0.71,2021-12-01
55075961100,1.74,2.12,2021-12-01
55019950100,1.74,2.02,2021-12-01
55073001800,1.74,2.1,2021-12-01
55073002000,1.74,1.62,2021-12-01
55075961300,1.74,2.45,2021-12-01
55083100900,1.74,0.76,2021-12-01
55115101000,1.74,0.88,2021-12-01
55113100500,1.74,1.54,2021-12-01
55135100100,1.74,0.74,2021-12-01
55075961400,1.74,1.68,2021-12-01
55083101000,1.74,1.13,2021-12-01
55073001202,1.74,2.36,2021-12-01
55141010600,1.74,2.2,2021-12-01
55097960900,1.74,1.0,2021-12-01
55107960300,1.74,1.46,2021-12-01
55009020503,1.74,1.24,2021-12-01
55141011100,1.74,1.43,2021-12-01
55019950400,1.74,1.1,2021-12-01
55009020502,1.74,1.23,2021-12-01
55135100500,1.74,0.92,2021-12-01
55029101000,1.74,0.76,2021-12-01
55107960200,1.74,1.26,2021-12-01
55135100900,1.74,1.41,2021-12-01
55087012800,1.74,1.45,2021-12-01
55029100400,1.74,0.62,2021-12-01
55029100100,1.74,0.3,2021-12-01
55141011000,1.74,2.04,2021-12-01
55135101000,1.74,2.54,2021-12-01
55009940003,1.74,1.63,2021-12-01
55009940002,1.74,1.41,2021-12-01
55009000303,1.74,0.84,2021-12-01
55087940000,1.74,1.3,2021-12-01
55087012700,1.74,1.54,2021-12-01
55009940004,1.74,1.76,2021-12-01
55009000100,1.74,2.11,2021-12-01
55135101200,1.74,0.94,2021-12-01
55097961000,1.74,0.73,2021-12-01
55141010700,1.74,1.96,2021-12-01
55029100300,1.74,0.36,2021-12-01
55141010300,1.74,1.78,2021-12-01
55141010100,1.74,1.77,2021-12-01
55141010200,1.74,1.79,2021-12-01
55135100400,1.74,1.35,2021-12-01
55097960800,1.74,1.56,2021-12-01
55087013200,1.74,1.28,2021-12-01
55009021600,1.74,1.82,2021-12-01
55097960702,1.74,1.48,2021-12-01
55141010400,1.74,2.3,2021-12-01
55019950300,1.74,2.13,2021-12-01
55141010500,1.74,3.0,2021-12-01
55097960600,1.74,1.1,2021-12-01
55009020204,1.74,1.28,2021-12-01
55017010900,1.74,2.13,2021-12-01
55097961100,1.74,1.74,2021-12-01
55097960701,1.74,2.02,2021-12-01
55009020203,1.74,1.35,2021-12-01
55113100300,1.74,2.19,2021-12-01
55009020504,1.74,2.11,2021-12-01
55087013100,1.74,0.62,2021-12-01
55113100400,1.74,1.37,2021-12-01
55007960200,1.74,1.02,2021-12-01
55009000200,1.74,0.97,2021-12-01
55119960600,1.74,1.15,2021-12-01
55115100300,1.74,0.67,2021-12-01
55067960100,1.74,1.18,2021-12-01
55041950200,1.74,1.46,2021-12-01
55051180300,1.74,0.0,2021-12-01
55069960200,1.74,1.14,2021-12-01
55069960500,1.74,0.96,2021-12-01
55069960300,1.74,0.11,2021-12-01
55067960500,1.74,1.01,2021-12-01
55099970100,1.74,1.66,2021-12-01
55051180100,1.74,0.78,2021-12-01
55067960300,1.74,1.35,2021-12-01
55075960200,1.74,0.61,2021-12-01
55099970500,1.74,2.09,2021-12-01
55069960700,1.74,1.09,2021-12-01
55099970200,1.74,2.31,2021-12-01
55083100300,1.74,0.63,2021-12-01
55069960600,1.74,1.01,2021-12-01
55099970600,1.74,1.52,2021-12-01
55067960600,1.74,1.33,2021-12-01
55067960700,1.74,1.94,2021-12-01
55051180200,1.74,0.42,2021-12-01
55069960400,1.74,1.23,2021-12-01
55085971001,1.74,0.66,2021-12-01
55075960100,1.74,0.69,2021-12-01
55069960100,1.74,0.43,2021-12-01
55085971002,1.74,1.65,2021-12-01
55139000100,1.74,1.44,2021-12-01
55125950500,1.74,1.31,2021-12-01
55085970101,1.74,1.08,2021-12-01
55041950100,1.74,1.47,2021-12-01
55085970602,1.74,1.23,2021-12-01
55125950700,1.74,0.89,2021-12-01
55125950600,1.74,0.6,2021-12-01
55085970800,1.74,1.3,2021-12-01
55085970102,1.74,1.9,2021-12-01
55085971500,1.74,1.95,2021-12-01
55085971300,1.74,1.02,2021-12-01
55085970601,1.74,0.48,2021-12-01
55085971400,1.74,1.87,2021-12-01
55085970400,1.74,1.39,2021-12-01
55085970900,1.74,0.67,2021-12-01
55085970500,1.74,1.22,2021-12-01
55125940000,1.74,0.99,2021-12-01
55041950300,1.74,1.69,2021-12-01
55037190100,1.74,0.62,2021-12-01
55041950400,1.74,1.34,2021-12-01
55037190200,1.74,0.49,2021-12-01
55085971100,1.74,0.98,2021-12-01
55083100800,1.74,1.01,2021-12-01
