ID,RR_C,RR_L,date
54889,2.16,0.0,2021-12-02
54418,2.16,0.0,2021-12-02
54948,2.16,0.0,2021-12-02
54928,2.16,0.0,2021-12-02
54463,2.16,0.0,2021-12-02
54002,2.16,0.0,2021-12-02
54428,2.16,0.0,2021-12-02
53952,2.16,3.3,2021-12-02
54950,2.16,3.83,2021-12-02
54870,2.16,6.87,2021-12-02
54548,2.16,4.38,2021-12-02
54005,2.16,10.28,2021-12-02
54521,2.16,6.74,2021-12-02
53941,2.16,3.39,2021-12-02
54003,2.16,0.0,2021-12-02
54007,2.16,0.0,2021-12-02
54723,2.16,0.0,2021-12-02
54568,2.16,2.08,2021-12-02
54527,2.16,12.4,2021-12-02
54967,2.16,0.0,2021-12-02
53920,2.16,0.0,2021-12-02
54843,2.16,0.0,2021-12-02
53959,2.16,1.52,2021-12-02
54813,2.16,0.0,2021-12-02
53924,2.16,0.0,2021-12-02
54652,2.16,0.0,2021-12-02
54462,2.16,0.0,2021-12-02
54970,2.16,0.0,2021-12-02
54960,2.16,4.26,2021-12-02
53953,2.16,0.0,2021-12-02
54128,2.16,0.0,2021-12-02
54015,2.16,2.88,2021-12-02
54826,2.16,0.0,2021-12-02
54538,2.16,0.0,2021-12-02
54010,2.16,0.0,2021-12-02
54430,2.16,0.0,2021-12-02
54983,2.16,2.39,2021-12-02
54965,2.16,0.0,2021-12-02
54011,2.16,10.81,2021-12-02
54150,2.16,0.0,2021-12-02
54929,2.16,1.22,2021-12-02
54934,2.16,0.0,2021-12-02
53181,6.09,8.19,2021-12-02
54941,2.16,13.81,2021-12-02
53092,1.94,0.0,2021-12-02
53916,1.94,0.83,2021-12-02
54964,1.94,19.33,2021-12-02
53931,1.94,85.48,2021-12-02
53933,1.94,4.22,2021-12-02
53003,1.94,0.0,2021-12-02
53016,1.94,0.0,2021-12-02
53047,1.94,0.0,2021-12-02
53014,1.94,7.29,2021-12-02
53083,1.94,1.84,2021-12-02
53015,1.94,0.0,2021-12-02
53097,1.94,0.0,2021-12-02
53042,1.94,0.0,2021-12-02
53081,1.94,0.89,2021-12-02
53022,1.94,0.0,2021-12-02
53039,1.94,8.19,2021-12-02
54902,1.94,0.84,2021-12-02
53919,1.94,6.81,2021-12-02
53044,1.94,8.06,2021-12-02
53033,1.94,3.98,2021-12-02
53024,1.94,1.09,2021-12-02
53059,1.94,0.0,2021-12-02
53017,1.94,0.0,2021-12-02
53088,1.94,0.0,2021-12-02
53557,1.94,0.0,2021-12-02
53089,1.94,0.98,2021-12-02
54416,2.16,0.0,2021-12-02
53115,6.09,3.82,2021-12-02
53585,6.09,28.59,2021-12-02
53128,6.09,13.51,2021-12-02
53184,6.09,0.0,2021-12-02
53191,6.09,0.0,2021-12-02
53147,6.09,3.62,2021-12-02
53125,6.09,0.0,2021-12-02
53195,6.09,0.0,2021-12-02
53182,2.11,3.91,2021-12-02
53104,2.11,2.37,2021-12-02
53403,2.11,0.98,2021-12-02
53158,2.11,4.62,2021-12-02
53143,2.11,1.67,2021-12-02
53177,2.11,1.59,2021-12-02
53142,2.11,1.93,2021-12-02
53140,2.11,2.17,2021-12-02
53144,2.11,1.46,2021-12-02
53051,1.94,4.06,2021-12-02
54232,1.94,0.0,2021-12-02
54971,1.94,5.28,2021-12-02
53029,1.94,3.5,2021-12-02
53046,1.94,15.5,2021-12-02
53034,1.94,0.0,2021-12-02
54986,2.16,2.01,2021-12-02
53061,1.94,0.0,2021-12-02
53012,1.94,1.02,2021-12-02
53075,1.94,0.0,2021-12-02
53079,1.94,12.47,2021-12-02
54935,1.94,1.34,2021-12-02
53006,1.94,11.04,2021-12-02
54937,1.94,1.9,2021-12-02
53057,1.94,0.0,2021-12-02
53090,1.94,1.73,2021-12-02
53091,1.94,9.72,2021-12-02
53001,1.94,0.0,2021-12-02
53011,1.94,0.0,2021-12-02
53023,1.94,0.0,2021-12-02
53002,1.94,0.0,2021-12-02
53040,1.94,0.0,2021-12-02
53019,1.94,0.0,2021-12-02
53010,1.94,0.0,2021-12-02
54020,2.16,4.56,2021-12-02
54837,2.16,2.83,2021-12-02
54562,2.16,0.0,2021-12-02
54947,2.16,0.0,2021-12-02
53926,2.16,0.0,2021-12-02
54853,2.16,5.17,2021-12-02
54944,2.16,2.35,2021-12-02
53048,1.94,0.0,2021-12-02
53050,1.94,0.0,2021-12-02
53065,1.94,8.52,2021-12-02
53021,1.94,0.0,2021-12-02
53074,1.94,2.92,2021-12-02
53963,1.94,0.0,2021-12-02
53070,1.94,3.81,2021-12-02
53085,1.94,1.63,2021-12-02
54932,1.94,0.0,2021-12-02
54974,1.94,0.0,2021-12-02
53922,1.94,0.0,2021-12-02
54979,1.94,0.0,2021-12-02
53078,1.94,0.0,2021-12-02
53020,1.94,0.0,2021-12-02
53013,1.94,5.65,2021-12-02
53037,1.94,1.88,2021-12-02
53004,1.94,0.0,2021-12-02
53027,1.94,2.43,2021-12-02
53032,1.94,11.68,2021-12-02
53035,1.94,0.0,2021-12-02
53080,1.94,3.29,2021-12-02
53086,1.94,2.27,2021-12-02
