ID,RR_C,RR_L,date
37109,1.31,1.65,44216
37099,1.31,0.75,44216
37025,1.31,1.21,44216
37121,1.31,0.51,44216
37097,1.31,1.37,44216
37159,1.31,1.51,44216
37027,1.31,1.22,44216
37075,1.31,0.64,44216
37153,1.31,1.16,44216
37039,1.31,1.08,44216
37115,1.31,1.02,44216
37199,1.31,0.85,44216
37173,1.31,1.6,44216
37167,1.31,1.41,44216
37119,1.31,1.13,44216
37179,1.31,1.29,44216
37071,1.31,1.43,44216
37161,1.31,1.6,44216
37089,1.31,1.14,44216
37045,1.31,1.39,44216
37175,1.31,1.24,44216
37149,1.31,1.23,44216
37149,1.28,1.19,44217
37175,1.28,1.17,44217
37045,1.28,1.33,44217
37089,1.28,1.11,44217
37161,1.28,1.57,44217
37021,1.28,0.87,44217
37111,1.28,1.38,44217
37007,1.28,1.26,44217
37043,1.28,0.78,44217
37087,1.28,0.89,44217
37035,1.28,1.49,44217
37023,1.28,1.43,44217
37025,1.28,1.16,44217
37071,1.28,1.37,44217
37179,1.28,1.23,44217
37099,1.28,0.72,44217
37109,1.28,1.58,44217
37113,1.28,1.16,44217
37119,1.28,1.09,44217
37173,1.28,1.51,44217
37167,1.28,1.38,44217
37165,1.28,0.97,44217
37059,1.28,1.02,44217
37189,1.28,0.57,44217
37057,1.28,1.36,44217
37011,1.28,0.77,44217
37123,1.28,1.44,44217
37199,1.28,0.94,44217
37115,1.28,0.97,44217
37039,1.28,0.99,44217
37153,1.28,1.1,44217
37075,1.28,0.57,44217
37159,1.28,1.47,44217
37097,1.28,1.37,44217
37121,1.28,0.45,44217
37003,1.28,1.33,44217
37027,1.28,1.16,44217
37155,1.28,1.33,44217
37087,1.35,0.88,44218
37113,1.35,1.15,44218
37167,1.35,1.35,44218
37159,1.35,1.41,44218
37153,1.35,1.08,44218
37097,1.35,1.38,44218
37027,1.35,1.12,44218
37199,1.35,0.9,44218
37043,1.35,0.73,44218
37007,1.35,1.29,44218
37023,1.35,1.38,44218
37109,1.35,1.54,44218
37025,1.35,1.13,44218
37111,1.35,1.32,44218
37035,1.35,1.48,44218
37099,1.35,0.71,44218
37021,1.35,0.86,44218
37123,1.35,1.39,44218
37175,1.35,1.09,44218
37089,1.35,1.07,44218
37119,1.35,1.06,44218
37161,1.35,1.52,44218
37179,1.35,1.19,44218
37071,1.35,1.32,44218
37045,1.35,1.3,44218
37149,1.35,1.12,44218
37003,1.35,1.19,44218
37161,1.47,1.44,44219
37175,1.47,1.01,44219
37149,1.47,1.03,44219
37089,1.47,1.03,44219
37131,1.19,1.14,44219
37077,1.19,0.85,44219
37033,1.19,1.4,44219
37145,1.19,1.07,44219
37185,1.19,0.78,44219
37181,1.19,0.99,44219
37161,1.46,1.38,44220
37175,1.46,0.97,44220
37149,1.46,0.95,44220
37089,1.46,0.97,44220
37015,1.5,0.66,44221
37091,1.5,0.89,44221
37131,1.5,1.18,44221
37073,1.5,0.8,44221
37083,1.5,1.27,44221
37161,1.45,1.36,44221
37089,1.45,0.93,44221
37175,1.45,0.94,44221
37149,1.45,0.92,44221
37175,1.43,0.89,44222
37015,1.47,0.65,44222
37083,1.47,1.24,44222
37089,1.43,0.9,44222
37149,1.43,0.88,44222
37161,1.43,1.28,44222
37073,1.47,0.78,44222
37131,1.47,1.2,44222
37091,1.47,0.86,44222
37015,1.42,0.64,44223
37083,1.42,1.19,44223
37091,1.42,0.84,44223
37131,1.42,1.17,44223
37073,1.42,0.77,44223
37015,1.37,0.67,44224
37073,1.37,0.77,44224
37131,1.37,1.15,44224
37083,1.37,1.15,44224
37091,1.37,0.81,44224
37127,1.25,1.25,44225
37091,1.31,0.79,44225
37131,1.31,1.13,44225
37073,1.31,0.73,44225
37083,1.31,1.12,44225
37015,1.31,0.67,44225
37015,1.26,0.64,44226
37073,1.26,0.68,44226
37131,1.26,1.11,44226
37091,1.26,0.74,44226
37083,1.26,1.08,44226
37057,1.15,1.14,44226
37151,1.15,1.17,44226
37127,1.27,1.27,44226
37177,1.43,1.63,44226
37041,1.43,1.61,44226
37187,1.43,1.16,44226
37035,1.29,1.28,44226
37097,1.29,1.42,44226
37003,1.29,0.7,44226
37121,1.8,1.8,44227
37187,1.4,1.18,44227
37177,1.4,1.52,44227
37041,1.4,1.56,44227
37097,1.18,1.36,44227
37059,1.18,0.9,44227
37035,1.18,1.23,44227
37159,1.18,1.16,44227
37197,1.18,0.98,44227
37109,1.18,1.2,44227
37003,1.18,0.74,44227
37083,1.24,1.1,44227
37073,1.24,0.66,44227
37131,1.24,1.05,44227
37091,1.24,0.71,44227
37155,1.24,1.23,44227
37057,1.15,1.12,44227
37151,1.15,1.17,44227
37127,1.28,1.28,44227
37003,1.18,0.77,44228
37109,1.18,1.18,44228
37035,1.18,1.17,44228
