ID,RR_C,RR_L,date
55009002002,1.31,1.41,2022-01-01
55103970300,1.31,0.71,2022-01-01
55025012002,1.31,1.32,2022-01-01
55025012700,1.31,1.15,2022-01-01
55009001801,1.31,0.92,2022-01-01
55025010702,1.31,1.12,2022-01-01
55133204400,1.31,1.59,2022-01-01
55049950100,1.31,0.9,2022-01-01
55081950900,1.31,0.62,2022-01-01
55131400104,1.31,1.16,2022-01-01
55117010100,1.31,0.87,2022-01-01
55009001802,1.31,1.36,2022-01-01
55025013700,1.31,0.71,2022-01-01
55025012800,1.31,1.46,2022-01-01
55055101000,1.31,0.98,2022-01-01
55009020600,1.31,0.96,2022-01-01
55083100600,1.31,0.6,2022-01-01
55089610101,1.31,1.24,2022-01-01
55055100602,1.31,1.03,2022-01-01
55131450103,1.31,0.74,2022-01-01
55117010900,1.31,0.66,2022-01-01
55133204301,1.31,3.12,2022-01-01
55081950300,1.31,0.78,2022-01-01
55071010500,1.31,0.98,2022-01-01
55131460101,1.31,1.49,2022-01-01
55117010601,1.31,1.06,2022-01-01
55133204200,1.31,1.92,2022-01-01
55083100700,1.31,0.64,2022-01-01
55053960500,1.31,1.09,2022-01-01
55069961000,1.31,1.33,2022-01-01
55025010600,1.31,0.79,2022-01-01
55025012502,1.31,0.93,2022-01-01
55055100700,1.31,0.73,2022-01-01
55117010602,1.31,1.19,2022-01-01
55009001701,1.31,0.94,2022-01-01
55009002001,1.31,0.98,2022-01-01
55123960200,1.31,0.38,2022-01-01
55025011900,1.31,1.45,2022-01-01
55025010502,1.31,1.24,2022-01-01
55103970200,1.31,0.36,2022-01-01
55067960400,1.31,0.44,2022-01-01
55019950700,1.31,1.28,2022-01-01
55131450105,1.31,1.3,2022-01-01
55103970400,1.31,0.12,2022-01-01
55009001702,1.31,0.97,2022-01-01
55009020703,1.31,1.75,2022-01-01
55081950400,1.31,0.57,2022-01-01
55131450106,1.31,1.52,2022-01-01
55117010200,1.31,0.71,2022-01-01
55009020203,1.31,2.17,2022-01-01
55117011200,1.31,0.96,2022-01-01
55025010701,1.31,1.19,2022-01-01
55083101300,1.31,1.47,2022-01-01
55073002200,1.31,0.98,2022-01-01
55025010800,1.31,1.11,2022-01-01
55019950500,1.31,0.33,2022-01-01
55131440106,1.31,1.11,2022-01-01
55073002300,1.31,0.59,2022-01-01
55067960700,1.31,1.73,2022-01-01
55067960600,1.31,1.07,2022-01-01
55009002003,1.31,1.42,2022-01-01
55133204501,1.31,1.16,2022-01-01
55135101100,1.31,0.18,2022-01-01
55009000700,1.31,1.48,2022-01-01
55087010800,1.31,0.56,2022-01-01
55079008600,2.94,5.65,2022-01-01
55079012400,2.94,3.68,2022-01-01
55079009800,2.94,2.97,2022-01-01
55079019500,2.94,2.79,2022-01-01
55079006700,2.94,4.82,2022-01-01
55079012900,2.94,2.9,2022-01-01
55079008700,2.94,4.51,2022-01-01
55079012600,2.94,2.66,2022-01-01
55079019400,2.94,2.14,2022-01-01
55079100400,2.94,4.32,2022-01-01
55079009000,2.94,3.38,2022-01-01
55079008800,2.94,3.52,2022-01-01
55079007200,2.94,2.71,2022-01-01
55079006900,2.94,2.19,2022-01-01
55079009500,2.94,3.74,2022-01-01
55079150304,2.94,3.05,2022-01-01
55079091400,2.94,2.49,2022-01-01
55079006600,2.94,4.04,2022-01-01
55079008900,2.94,2.97,2022-01-01
55079080400,2.94,1.64,2022-01-01
55079101300,2.94,3.54,2022-01-01
55101001501,2.94,1.06,2022-01-01
55079009100,2.94,4.17,2022-01-01
55079006800,2.94,2.79,2022-01-01
55079006400,2.94,3.82,2022-01-01
55079080300,2.94,2.84,2022-01-01
55079101200,2.94,2.93,2022-01-01
55079009600,2.94,3.96,2022-01-01
55079007000,2.94,2.95,2022-01-01
55079008500,2.94,2.93,2022-01-01
55079007900,2.94,1.85,2022-01-01
55079019600,2.94,2.22,2022-01-01
55079100200,2.94,3.12,2022-01-01
55079007500,2.94,2.37,2022-01-01
55079185500,2.94,3.55,2022-01-01
55079012200,2.94,3.91,2022-01-01
55079185800,2.94,2.8,2022-01-01
55079008000,2.94,3.55,2022-01-01
55079012300,2.94,1.25,2022-01-01
55079007800,2.94,1.39,2022-01-01
55079008100,2.94,2.96,2022-01-01
55079101800,2.94,2.08,2022-01-01
55079120201,2.94,1.78,2022-01-01
55079101700,2.94,2.85,2022-01-01
55079185700,2.94,4.06,2022-01-01
55079140100,2.94,3.31,2022-01-01
55079012500,2.94,2.04,2022-01-01
55079013000,2.94,2.06,2022-01-01
55079185400,2.94,3.72,2022-01-01
55079009700,2.94,3.86,2022-01-01
55079101500,2.94,2.19,2022-01-01
55079008400,2.94,4.02,2022-01-01
55079007100,2.94,2.97,2022-01-01
55079007400,2.94,0.69,2022-01-01
55079009900,2.94,5.96,2022-01-01
55079100300,2.94,3.47,2022-01-01
55079007300,2.94,1.66,2022-01-01
55079009400,2.94,2.69,2022-01-01
55079101400,2.94,2.23,2022-01-01
55079006200,2.94,3.57,2022-01-01
55079012700,2.94,2.75,2022-01-01
55079090900,2.94,3.97,2022-01-01
55079101000,2.94,2.57,2022-01-01
55079003900,2.94,4.4,2022-01-01
55079005000,2.94,3.93,2022-01-01
55079100900,2.94,1.7,2022-01-01
55079004200,2.94,2.99,2022-01-01
55101001601,2.94,1.26,2022-01-01
55079070300,2.94,3.78,2022-01-01
55079150301,2.94,3.07,2022-01-01
55079003800,2.94,5.13,2022-01-01
55079004100,2.94,3.19,2022-01-01
55079005800,2.94,4.41,2022-01-01
55079070200,2.94,3.88,2022-01-01
55079090800,2.94,3.25,2022-01-01
55079003700,2.94,5.94,2022-01-01
55079002300,2.94,3.87,2022-01-01
55079090700,2.94,2.86,2022-01-01
55079004000,2.94,5.18,2022-01-01
55079100800,2.94,2.35,2022-01-01
55079005700,2.94,2.3,2022-01-01
55133201503,2.94,2.39,2022-01-01
55133201504,2.94,2.08,2022-01-01
55079005100,2.94,3.85,2022-01-01
55079002600,2.94,3.72,2022-01-01
55079003600,2.94,4.2,2022-01-01
55079185300,2.94,3.43,2022-01-01
55079002400,2.94,2.38,2022-01-01
55079004300,2.94,4.4,2022-01-01
55079185600,2.94,2.8,2022-01-01
55079091000,2.94,3.45,2022-01-01
55079012800,2.94,1.74,2022-01-01
55079009200,2.94,5.03,2022-01-01
55079100500,2.94,2.49,2022-01-01
55079130100,2.94,2.48,2022-01-01
55079100600,2.94,1.71,2022-01-01
55079150303,2.94,3.02,2022-01-01
55079004400,2.94,2.26,2022-01-01
55079004500,2.94,4.27,2022-01-01
55079006100,2.94,5.06,2022-01-01
55079006500,2.94,3.85,2022-01-01
55079091300,2.94,2.92,2022-01-01
55079006300,2.94,3.16,2022-01-01
55079120101,2.94,1.83,2022-01-01
55079009300,2.94,1.95,2022-01-01
55079080200,2.94,2.82,2022-01-01
55079091200,2.94,3.29,2022-01-01
55079004600,2.94,3.54,2022-01-01
55079101100,2.94,2.53,2022-01-01
55079006000,2.94,3.51,2022-01-01
55079120102,2.94,2.23,2022-01-01
55079187200,2.94,2.94,2022-01-01
55079080100,2.94,2.82,2022-01-01
55079004800,2.94,3.79,2022-01-01
55079004700,2.94,3.34,2022-01-01
55079091100,2.94,3.77,2022-01-01
55079005900,2.94,3.97,2022-01-01
55079100700,2.94,1.4,2022-01-01
55079004900,2.94,3.87,2022-01-01
55079130200,2.94,1.76,2022-01-01
55079090600,2.94,3.0,2022-01-01
55079013600,2.94,3.24,2022-01-01
55079100100,2.94,3.25,2022-01-01
55079021400,2.94,3.66,2022-01-01
55079021300,2.94,1.94,2022-01-01
55079018000,2.94,2.66,2022-01-01
55079186600,2.94,3.84,2022-01-01
55079018600,2.94,2.61,2022-01-01
55079020400,2.94,2.17,2022-01-01
55079021500,2.94,2.43,2022-01-01
55079020200,2.94,3.11,2022-01-01
55079018700,2.94,2.45,2022-01-01
55079017600,2.94,2.98,2022-01-01
55079016600,2.94,3.83,2022-01-01
55079020100,2.94,2.85,2022-01-01
55079020500,2.94,3.46,2022-01-01
55079017500,2.94,2.57,2022-01-01
55079016700,2.94,2.44,2022-01-01
55079160202,2.94,2.89,2022-01-01
55079160203,2.94,2.54,2022-01-01
55079021800,2.94,2.77,2022-01-01
55079018800,2.94,2.16,2022-01-01
55079020000,2.94,1.88,2022-01-01
55079016800,2.94,2.18,2022-01-01
55079017400,2.94,2.66,2022-01-01
55079120502,2.94,1.39,2022-01-01
55079186500,2.94,3.87,2022-01-01
55079016900,2.94,2.68,2022-01-01
55079016400,2.94,3.19,2022-01-01
55079016500,2.94,3.46,2022-01-01
55079160100,2.94,2.13,2022-01-01
55079020300,2.94,3.78,2022-01-01
55079170400,2.94,2.37,2022-01-01
55039040700,1.31,1.52,2022-01-01
55079180300,2.94,3.38,2022-01-01
55079180400,2.94,1.9,2022-01-01
55079185100,2.94,2.24,2022-01-01
55079180500,2.94,3.11,2022-01-01
55079185200,2.94,3.08,2022-01-01
55079021000,2.94,2.2,2022-01-01
55079170200,2.94,1.99,2022-01-01
55079170100,2.94,0.96,2022-01-01
55079020800,2.94,2.36,2022-01-01
55079020900,2.94,3.23,2022-01-01
55079020700,2.94,2.27,2022-01-01
55079018200,2.94,2.24,2022-01-01
55079020600,2.94,2.81,2022-01-01
55079021700,2.94,2.62,2022-01-01
55079018300,2.94,3.05,2022-01-01
55079021100,2.94,2.52,2022-01-01
55079170600,2.94,2.82,2022-01-01
55079170300,2.94,3.17,2022-01-01
55079018100,2.94,1.94,2022-01-01
55079021200,2.94,2.13,2022-01-01
55079170700,2.94,1.52,2022-01-01
55079021600,2.94,4.59,2022-01-01
55079018400,2.94,2.45,2022-01-01
55079018500,2.94,1.86,2022-01-01
55079170500,2.94,2.14,2022-01-01
55079017900,2.94,2.15,2022-01-01
55079120400,2.94,2.07,2022-01-01
55079018900,2.94,1.45,2022-01-01
55079120501,2.94,1.68,2022-01-01
55079017300,2.94,2.12,2022-01-01
55079187000,2.94,3.39,2022-01-01
55079014600,2.94,1.23,2022-01-01
55079014900,2.94,1.9,2022-01-01
55079187300,2.94,2.49,2022-01-01
55079014700,2.94,1.52,2022-01-01
55079011200,2.94,3.56,2022-01-01
55079014100,2.94,2.75,2022-01-01
55079120202,2.94,2.72,2022-01-01
55079010800,2.94,3.06,2022-01-01
55079011400,2.94,3.23,2022-01-01
55079140201,2.94,3.24,2022-01-01
55079014800,2.94,2.3,2022-01-01
55079013400,2.94,2.86,2022-01-01
55079101600,2.94,3.1,2022-01-01
55079186200,2.94,4.42,2022-01-01
55079013700,2.94,3.42,2022-01-01
55079186000,2.94,3.01,2022-01-01
55079010700,2.94,3.38,2022-01-01
55079007600,2.94,1.41,2022-01-01
55079019300,2.94,2.2,2022-01-01
