ID,Observed,Expected,OE,RR_L,date
54660,482,330.2,1.46,1.46,2021-12-02
54661,97,77.28,1.26,1.26,2021-12-02
54664,66,34.61,1.91,1.91,2021-12-02
54665,198,169.12,1.17,1.17,2021-12-02
54654,0,2.06,0.0,0.0,2021-12-02
54740,56,41.34,1.35,1.35,2021-12-02
54741,29,40.55,0.72,0.72,2021-12-02
54742,96,104.61,0.92,0.92,2021-12-02
54773,79,71.48,1.11,1.11,2021-12-02
54801,207,137.03,1.51,1.51,2021-12-02
54805,51,30.37,1.68,1.68,2021-12-02
54806,151,237.77,0.64,0.63,2021-12-02
54810,85,47.85,1.78,1.78,2021-12-02
54812,177,116.21,1.52,1.52,2021-12-02
54813,16,13.11,1.22,1.22,2021-12-02
54814,5,56.49,0.089,0.088,2021-12-02
54817,66,42.9,1.54,1.54,2021-12-02
54772,31,22.2,1.4,1.4,2021-12-02
54819,60,47.41,1.27,1.27,2021-12-02
54821,11,24.48,0.45,0.45,2021-12-02
54822,153,94.78,1.61,1.62,2021-12-02
54824,104,45.89,2.27,2.27,2021-12-02
54826,9,15.23,0.59,0.59,2021-12-02
54827,0,6.01,0.0,0.0,2021-12-02
54828,25,14.57,1.72,1.72,2021-12-02
54829,168,106.04,1.58,1.59,2021-12-02
54830,83,58.34,1.42,1.42,2021-12-02
54832,1,7.19,0.14,0.14,2021-12-02
54820,9,18.25,0.49,0.49,2021-12-02
54771,136,90.97,1.49,1.5,2021-12-02
54770,64,44.73,1.43,1.43,2021-12-02
54769,9,13.39,0.67,0.67,2021-12-02
54745,82,40.9,2.0,2.01,2021-12-02
54746,9,15.09,0.6,0.6,2021-12-02
54747,83,52.23,1.59,1.59,2021-12-02
54748,38,21.22,1.79,1.79,2021-12-02
54749,53,28.68,1.85,1.85,2021-12-02
54750,38,20.85,1.82,1.82,2021-12-02
54751,760,540.62,1.41,1.41,2021-12-02
54754,32,38.83,0.82,0.82,2021-12-02
54755,274,147.2,1.86,1.86,2021-12-02
54756,17,18.93,0.9,0.9,2021-12-02
54757,84,73.62,1.14,1.14,2021-12-02
54758,164,93.63,1.75,1.75,2021-12-02
54759,19,30.22,0.63,0.63,2021-12-02
54760,0,4.86,0.0,0.0,2021-12-02
54761,33,23.82,1.39,1.39,2021-12-02
54762,44,26.38,1.67,1.67,2021-12-02
54763,38,23.44,1.62,1.62,2021-12-02
54765,0,0.19,0.0,0.0,2021-12-02
54766,8,37.43,0.21,0.21,2021-12-02
54767,115,74.91,1.54,1.54,2021-12-02
54768,132,127.82,1.03,1.03,2021-12-02
54837,152,77.98,1.95,1.95,2021-12-02
54161,85,58.03,1.46,1.47,2021-12-02
53540,1,4.22,0.24,0.24,2021-12-02
54159,47,23.9,1.97,1.97,2021-12-02
53189,420,556.23,0.76,0.75,2021-12-02
53190,196,399.91,0.49,0.49,2021-12-02
53191,58,59.24,0.98,0.98,2021-12-02
53192,0,0.19,0.0,0.0,2021-12-02
53195,0,3.2,0.0,0.0,2021-12-02
53202,260,517.97,0.5,0.5,2021-12-02
53203,20,35.87,0.56,0.56,2021-12-02
53204,615,803.9,0.77,0.76,2021-12-02
53205,104,185.15,0.56,0.56,2021-12-02
53188,517,742.63,0.7,0.69,2021-12-02
53206,313,468.06,0.67,0.67,2021-12-02
53208,406,626.88,0.65,0.65,2021-12-02
53209,557,968.89,0.57,0.57,2021-12-02
53210,434,556.88,0.78,0.78,2021-12-02
53211,296,736.95,0.4,0.4,2021-12-02
53212,401,634.88,0.63,0.63,2021-12-02
53213,381,575.04,0.66,0.66,2021-12-02
53214,519,738.74,0.7,0.7,2021-12-02
53215,802,1247.27,0.64,0.64,2021-12-02
53216,484,698.0,0.69,0.69,2021-12-02
53207,426,766.72,0.56,0.55,2021-12-02
53217,335,595.7,0.56,0.56,2021-12-02
53186,431,687.24,0.63,0.63,2021-12-02
53184,61,86.92,0.7,0.7,2021-12-02
53144,444,549.93,0.81,0.81,2021-12-02
53146,144,167.98,0.86,0.86,2021-12-02
53147,197,350.38,0.56,0.56,2021-12-02
53149,529,420.93,1.26,1.26,2021-12-02
53150,579,536.74,1.08,1.08,2021-12-02
53151,546,655.02,0.83,0.83,2021-12-02
53153,79,51.23,1.54,1.54,2021-12-02
53154,627,749.61,0.84,0.84,2021-12-02
53156,42,61.79,0.68,0.68,2021-12-02
53185,378,397.25,0.95,0.95,2021-12-02
53158,243,348.14,0.7,0.7,2021-12-02
53168,152,183.19,0.83,0.83,2021-12-02
53170,67,45.95,1.46,1.46,2021-12-02
53172,315,435.58,0.72,0.72,2021-12-02
53177,102,167.92,0.61,0.61,2021-12-02
53178,36,57.26,0.63,0.63,2021-12-02
53179,116,148.46,0.78,0.78,2021-12-02
53181,145,155.05,0.94,0.94,2021-12-02
53182,154,205.52,0.75,0.75,2021-12-02
53183,68,61.21,1.11,1.11,2021-12-02
53167,0,14.55,0.0,0.0,2021-12-02
53218,555,872.4,0.64,0.63,2021-12-02
53219,516,724.92,0.71,0.71,2021-12-02
53220,372,547.88,0.68,0.68,2021-12-02
53511,847,1023.76,0.83,0.83,2021-12-02
53515,16,47.41,0.34,0.34,2021-12-02
53516,29,47.14,0.62,0.62,2021-12-02
53517,41,40.01,1.02,1.02,2021-12-02
53518,26,28.95,0.9,0.9,2021-12-02
53520,206,135.31,1.52,1.52,2021-12-02
53521,44,77.71,0.57,0.57,2021-12-02
53522,20,20.7,0.97,0.97,2021-12-02
53523,81,107.7,0.75,0.75,2021-12-02
53510,27,30.8,0.88,0.88,2021-12-02
53525,67,83.8,0.8,0.8,2021-12-02
53527,141,227.59,0.62,0.62,2021-12-02
53528,102,130.07,0.78,0.78,2021-12-02
53529,26,42.98,0.6,0.6,2021-12-02
53530,93,92.64,1.0,1.0,2021-12-02
53531,93,96.11,0.97,0.97,2021-12-02
53532,281,326.23,0.86,0.86,2021-12-02
53533,138,146.86,0.94,0.94,2021-12-02
53534,150,250.24,0.6,0.6,2021-12-02
53536,141,181.09,0.78,0.78,2021-12-02
53526,9,12.89,0.7,0.7,2021-12-02
53508,57,119.16,0.48,0.48,2021-12-02
53507,17,44.67,0.38,0.38,2021-12-02
53506,13,21.68,0.6,0.6,2021-12-02
53221,549,833.64,0.66,0.66,2021-12-02
53222,343,548.02,0.63,0.62,2021-12-02
53223,367,607.82,0.6,0.6,2021-12-02
53224,339,463.66,0.73,0.73,2021-12-02
53225,418,551.85,0.76,0.76,2021-12-02
53226,255,393.66,0.65,0.65,2021-12-02
53227,317,490.7,0.65,0.65,2021-12-02
53228,264,305.59,0.86,0.86,2021-12-02
53233,158,314.74,0.5,0.5,2021-12-02
53235,122,197.85,0.62,0.62,2021-12-02
53295,8,3.6,2.22,2.22,2021-12-02
53402,597,697.4,0.86,0.86,2021-12-02
53403,406,547.44,0.74,0.74,2021-12-02
53404,235,311.68,0.75,0.75,2021-12-02
53405,515,528.78,0.97,0.97,2021-12-02
53406,455,543.72,0.84,0.84,2021-12-02
53501,0,3.97,0.0,0.0,2021-12-02
53502,43,52.27,0.82,0.82,2021-12-02
53503,11,40.8,0.27,0.27,2021-12-02
53504,62,42.38,1.46,1.46,2021-12-02
53505,4,7.42,0.54,0.54,2021-12-02
