FPIS,Observed,Expected,OE,RR,date
55133201102,0,0.25,0.0,0.0,2021-06-14
55133201101,0,0.4,0.0,0.0,2021-06-14
55133201404,0,0.28,0.0,0.0,2021-06-14
55131450106,0,0.48,0.0,0.0,2021-06-14
55133204004,0,0.34,0.0,0.0,2021-06-14
55133204200,0,0.56,0.0,0.0,2021-06-14
55139003400,0,0.34,0.0,0.0,2021-06-14
55139003300,0,0.19,0.0,0.0,2021-06-14
55139003200,0,0.2,0.0,0.0,2021-06-14
55139003100,0,0.16,0.0,0.0,2021-06-14
55139003000,0,0.12,0.0,0.0,2021-06-14
55139002900,0,0.19,0.0,0.0,2021-06-14
55139002800,0,0.36,0.0,0.0,2021-06-14
55139002700,0,0.2,0.0,0.0,2021-06-14
55139002602,0,0.38,0.0,0.0,2021-06-14
55139002601,0,0.3,0.0,0.0,2021-06-14
55139002500,0,0.4,0.0,0.0,2021-06-14
55139002400,0,0.82,0.0,0.0,2021-06-14
55139002300,0,0.44,0.0,0.0,2021-06-14
55139002202,0,0.22,0.0,0.0,2021-06-14
55139002201,0,0.38,0.0,0.0,2021-06-14
55139002100,0,0.3,0.0,0.0,2021-06-14
55139002000,0,0.56,0.0,0.0,2021-06-14
55139003500,0,0.22,0.0,0.0,2021-06-14
55139003600,0,0.32,0.0,0.0,2021-06-14
55139003701,0,0.29,0.0,0.0,2021-06-14
55139003702,0,0.68,0.0,0.0,2021-06-14
55079016300,0,0.33,0.0,0.0,2021-06-14
55141011700,0,0.35,0.0,0.0,2021-06-14
55141011600,0,0.39,0.0,0.0,2021-06-14
55141011500,0,0.44,0.0,0.0,2021-06-14
55141011400,0,0.39,0.0,0.0,2021-06-14
55141011300,0,0.37,0.0,0.0,2021-06-14
55141011200,2,0.31,6.37,6.39,2021-06-14
55141011100,0,0.28,0.0,0.0,2021-06-14
55139001900,0,0.39,0.0,0.0,2021-06-14
55141011000,0,0.44,0.0,0.0,2021-06-14
55141010800,0,0.22,0.0,0.0,2021-06-14
55141010700,2,0.4,4.99,5.0,2021-06-14
55141010600,0,0.33,0.0,0.0,2021-06-14
55141010500,0,0.24,0.0,0.0,2021-06-14
55141010400,0,0.27,0.0,0.0,2021-06-14
55141010300,0,0.22,0.0,0.0,2021-06-14
55141010200,0,0.42,0.0,0.0,2021-06-14
55141010100,0,0.37,0.0,0.0,2021-06-14
55141010900,6,0.33,18.46,18.69,2021-06-14
55139001804,0,0.36,0.0,0.0,2021-06-14
55139001803,0,0.48,0.0,0.0,2021-06-14
55139001801,2,0.41,4.93,4.95,2021-06-14
55137960100,0,0.22,0.0,0.0,2021-06-14
55135101200,0,0.3,0.0,0.0,2021-06-14
55135101100,0,0.38,0.0,0.0,2021-06-14
55135101000,1,0.48,2.09,2.1,2021-06-14
55135100900,0,0.47,0.0,0.0,2021-06-14
55135100800,0,0.36,0.0,0.0,2021-06-14
55135100700,1,0.26,3.9,3.91,2021-06-14
55135100600,0,0.4,0.0,0.0,2021-06-14
55137960200,0,0.3,0.0,0.0,2021-06-14
55135100500,0,0.25,0.0,0.0,2021-06-14
55135100300,0,0.29,0.0,0.0,2021-06-14
55135100200,0,0.21,0.0,0.0,2021-06-14
55135100100,0,0.31,0.0,0.0,2021-06-14
55133204502,0,0.48,0.0,0.0,2021-06-14
55133204501,0,0.2,0.0,0.0,2021-06-14
55133204400,0,0.17,0.0,0.0,2021-06-14
55133204302,1,0.32,3.15,3.15,2021-06-14
55133204301,0,0.45,0.0,0.0,2021-06-14
55135100400,0,0.36,0.0,0.0,2021-06-14
55133204100,0,0.41,0.0,0.0,2021-06-14
55137960300,0,0.26,0.0,0.0,2021-06-14
55137960600,0,0.17,0.0,0.0,2021-06-14
55139001700,2,0.43,4.68,4.7,2021-06-14
55139001600,0,0.38,0.0,0.0,2021-06-14
55139001500,0,0.24,0.0,0.0,2021-06-14
55139001400,0,0.31,0.0,0.0,2021-06-14
55139001300,0,0.19,0.0,0.0,2021-06-14
55139001200,1,0.16,6.1,6.11,2021-06-14
55139001100,0,0.34,0.0,0.0,2021-06-14
55139001000,0,0.22,0.0,0.0,2021-06-14
55137960400,0,0.26,0.0,0.0,2021-06-14
55139000900,0,0.28,0.0,0.0,2021-06-14
55139000700,0,0.38,0.0,0.0,2021-06-14
55139000500,0,0.52,0.0,0.0,2021-06-14
55139000400,0,0.23,0.0,0.0,2021-06-14
55139000300,0,0.33,0.0,0.0,2021-06-14
55139000200,0,0.2,0.0,0.0,2021-06-14
55139000100,0,0.2,0.0,0.0,2021-06-14
55137960800,0,0.34,0.0,0.0,2021-06-14
55137960700,0,0.34,0.0,0.0,2021-06-14
55139000800,0,0.24,0.0,0.0,2021-06-14
55131450105,0,0.2,0.0,0.0,2021-06-14
55131450104,0,0.53,0.0,0.0,2021-06-14
55131450103,0,0.4,0.0,0.0,2021-06-14
55113100500,1,0.26,3.88,3.89,2021-06-14
55113100400,2,0.18,11.4,11.45,2021-06-14
55113100300,2,0.37,5.42,5.44,2021-06-14
55111001100,0,0.34,0.0,0.0,2021-06-14
55111001002,0,0.24,0.0,0.0,2021-06-14
55111001001,1,0.54,1.86,1.86,2021-06-14
55111000900,0,0.38,0.0,0.0,2021-06-14
55111000800,0,0.31,0.0,0.0,2021-06-14
55111000700,0,0.24,0.0,0.0,2021-06-14
55111000600,0,0.52,0.0,0.0,2021-06-14
55111000500,0,0.27,0.0,0.0,2021-06-14
55111000402,0,0.27,0.0,0.0,2021-06-14
55111000401,0,0.42,0.0,0.0,2021-06-14
55111000300,0,0.55,0.0,0.0,2021-06-14
55111000200,0,0.39,0.0,0.0,2021-06-14
55111000100,2,0.54,3.74,3.75,2021-06-14
55109121000,10,0.58,17.13,17.5,2021-06-14
55113100700,0,0.13,0.0,0.0,2021-06-14
55113100800,0,0.12,0.0,0.0,2021-06-14
55113940000,0,0.24,0.0,0.0,2021-06-14
55115100100,0,0.23,0.0,0.0,2021-06-14
55117000900,0,0.41,0.0,0.0,2021-06-14
55117000800,0,0.44,0.0,0.0,2021-06-14
55117000500,0,0.26,0.0,0.0,2021-06-14
55117000400,0,0.35,0.0,0.0,2021-06-14
55117000300,0,0.57,0.0,0.0,2021-06-14
55117000202,0,0.34,0.0,0.0,2021-06-14
55117000201,0,0.23,0.0,0.0,2021-06-14
55117000100,1,0.28,3.51,3.52,2021-06-14
55109120904,4,0.33,12.25,12.35,2021-06-14
55115101100,0,0.31,0.0,0.0,2021-06-14
55115100900,0,0.3,0.0,0.0,2021-06-14
55115100800,0,0.38,0.0,0.0,2021-06-14
55115100700,0,0.25,0.0,0.0,2021-06-14
55115100600,0,0.33,0.0,0.0,2021-06-14
55115100500,0,0.38,0.0,0.0,2021-06-14
55115100400,0,0.35,0.0,0.0,2021-06-14
55115100300,0,0.29,0.0,0.0,2021-06-14
55115100200,0,0.14,0.0,0.0,2021-06-14
55115101000,0,0.28,0.0,0.0,2021-06-14
55109120903,2,0.79,2.54,2.55,2021-06-14
55109120901,0,0.34,0.0,0.0,2021-06-14
55109120800,5,0.65,7.75,7.82,2021-06-14
55105002602,0,0.34,0.0,0.0,2021-06-14
55105002601,2,0.4,5.0,5.02,2021-06-14
55105002500,0,0.19,0.0,0.0,2021-06-14
55105002400,0,0.31,0.0,0.0,2021-06-14
55105002300,0,0.14,0.0,0.0,2021-06-14
55105002200,0,0.18,0.0,0.0,2021-06-14
55105002100,0,0.31,0.0,0.0,2021-06-14
55105002000,0,0.29,0.0,0.0,2021-06-14
55105002700,0,0.19,0.0,0.0,2021-06-14
55105001900,0,0.21,0.0,0.0,2021-06-14
55105001700,0,0.41,0.0,0.0,2021-06-14
55105001600,3,0.35,8.46,8.51,2021-06-14
55105001500,0,0.18,0.0,0.0,2021-06-14
55105001400,0,0.49,0.0,0.0,2021-06-14
55105001304,0,0.69,0.0,0.0,2021-06-14
55105001303,0,0.38,0.0,0.0,2021-06-14
55105001302,0,0.5,0.0,0.0,2021-06-14
55105001202,0,0.47,0.0,0.0,2021-06-14
55105001800,1,0.39,2.56,2.56,2021-06-14
55117001000,0,0.53,0.0,0.0,2021-06-14
55105002800,0,0.41,0.0,0.0,2021-06-14
55105003001,0,0.4,0.0,0.0,2021-06-14
55109120700,0,0.36,0.0,0.0,2021-06-14
55109120600,1,0.65,1.53,1.54,2021-06-14
55109120502,0,0.44,0.0,0.0,2021-06-14
55109120501,0,0.42,0.0,0.0,2021-06-14
55109120400,0,0.86,0.0,0.0,2021-06-14
55109120300,0,0.45,0.0,0.0,2021-06-14
55109120202,0,0.43,0.0,0.0,2021-06-14
55109120201,1,0.45,2.21,2.21,2021-06-14
55105002900,0,0.64,0.0,0.0,2021-06-14
55109120100,0,0.15,0.0,0.0,2021-06-14
55107960400,0,0.23,0.0,0.0,2021-06-14
55107960300,0,0.17,0.0,0.0,2021-06-14
55107960200,0,0.16,0.0,0.0,2021-06-14
55107960100,5,0.28,18.0,18.19,2021-06-14
55105003300,0,0.29,0.0,0.0,2021-06-14
55105003200,0,0.2,0.0,0.0,2021-06-14
55105003100,0,0.6,0.0,0.0,2021-06-14
55105003002,0,0.42,0.0,0.0,2021-06-14
55107960500,2,0.27,7.31,7.33,2021-06-14
55117001100,0,0.27,0.0,0.0,2021-06-14
55117010100,0,0.11,0.0,0.0,2021-06-14
55117010200,0,0.37,0.0,0.0,2021-06-14
55127001702,0,0.41,0.0,0.0,2021-06-14
55127001701,0,0.46,0.0,0.0,2021-06-14
55127001604,0,0.4,0.0,0.0,2021-06-14
55127001603,0,0.2,0.0,0.0,2021-06-14
55127001602,0,0.5,0.0,0.0,2021-06-14
55127001502,0,0.4,0.0,0.0,2021-06-14
55127001501,0,0.25,0.0,0.0,2021-06-14
55127001000,0,0.4,0.0,0.0,2021-06-14
55129950100,0,0.15,0.0,0.0,2021-06-14
55127000902,0,0.27,0.0,0.0,2021-06-14
55127000800,0,0.4,0.0,0.0,2021-06-14
55127000702,0,0.36,0.0,0.0,2021-06-14
55127000701,0,0.31,0.0,0.0,2021-06-14
55127000600,0,0.47,0.0,0.0,2021-06-14
55127000502,0,0.31,0.0,0.0,2021-06-14
55127000501,1,0.34,2.96,2.96,2021-06-14
55127000400,0,0.29,0.0,0.0,2021-06-14
55127000302,0,0.5,0.0,0.0,2021-06-14
55127000901,4,0.45,8.88,8.95,2021-06-14
55127000301,0,0.24,0.0,0.0,2021-06-14
55129950200,0,0.14,0.0,0.0,2021-06-14
55129950500,4,0.4,10.11,10.19,2021-06-14
55131440200,0,0.31,0.0,0.0,2021-06-14
55131440105,0,0.27,0.0,0.0,2021-06-14
55131440104,0,0.48,0.0,0.0,2021-06-14
55131440103,0,0.38,0.0,0.0,2021-06-14
55131430100,0,0.46,0.0,0.0,2021-06-14
55131420402,0,0.17,0.0,0.0,2021-06-14
55131420401,0,0.18,0.0,0.0,2021-06-14
55131420300,0,0.46,0.0,0.0,2021-06-14
55129950300,0,0.21,0.0,0.0,2021-06-14
55131420200,0,0.45,0.0,0.0,2021-06-14
55131420105,0,0.37,0.0,0.0,2021-06-14
55131420104,1,0.37,2.73,2.74,2021-06-14
55131420103,0,0.5,0.0,0.0,2021-06-14
55131410100,0,0.41,0.0,0.0,2021-06-14
55131400104,0,0.46,0.0,0.0,2021-06-14
55131400103,0,0.31,0.0,0.0,2021-06-14
55131400102,0,0.3,0.0,0.0,2021-06-14
55129950600,5,0.34,14.67,14.82,2021-06-14
55131420106,0,0.27,0.0,0.0,2021-06-14
55105001100,0,0.36,0.0,0.0,2021-06-14
55127000200,0,0.47,0.0,0.0,2021-06-14
55127000101,0,0.45,0.0,0.0,2021-06-14
55119960400,0,0.38,0.0,0.0,2021-06-14
55119960300,0,0.23,0.0,0.0,2021-06-14
55119960200,0,0.18,0.0,0.0,2021-06-14
55119960100,0,0.33,0.0,0.0,2021-06-14
55117011400,0,0.2,0.0,0.0,2021-06-14
55117011300,0,0.58,0.0,0.0,2021-06-14
55117011200,0,0.28,0.0,0.0,2021-06-14
55117011100,0,0.23,0.0,0.0,2021-06-14
55119960500,0,0.22,0.0,0.0,2021-06-14
55117011000,0,0.22,0.0,0.0,2021-06-14
55117010800,0,0.26,0.0,0.0,2021-06-14
55117010700,0,0.67,0.0,0.0,2021-06-14
55117010602,0,0.31,0.0,0.0,2021-06-14
55117010601,0,0.44,0.0,0.0,2021-06-14
55117010502,0,0.31,0.0,0.0,2021-06-14
55117010501,0,0.6,0.0,0.0,2021-06-14
55117010400,0,0.28,0.0,0.0,2021-06-14
55117010300,0,0.25,0.0,0.0,2021-06-14
55117010900,0,0.25,0.0,0.0,2021-06-14
55127000102,0,0.21,0.0,0.0,2021-06-14
55119960600,0,0.27,0.0,0.0,2021-06-14
55121100200,0,0.27,0.0,0.0,2021-06-14
55125950700,0,0.35,0.0,0.0,2021-06-14
55125950600,0,0.3,0.0,0.0,2021-06-14
55125950500,0,0.46,0.0,0.0,2021-06-14
55125950200,0,0.31,0.0,0.0,2021-06-14
55125940000,0,0.27,0.0,0.0,2021-06-14
55123960700,0,0.32,0.0,0.0,2021-06-14
55123960600,0,0.38,0.0,0.0,2021-06-14
55123960500,0,0.26,0.0,0.0,2021-06-14
55121100100,0,0.24,0.0,0.0,2021-06-14
55123960400,0,0.38,0.0,0.0,2021-06-14
55123960200,0,0.35,0.0,0.0,2021-06-14
55123960100,0,0.33,0.0,0.0,2021-06-14
55121100800,0,0.3,0.0,0.0,2021-06-14
55121100700,0,0.42,0.0,0.0,2021-06-14
55121100600,0,0.32,0.0,0.0,2021-06-14
55121100500,0,0.24,0.0,0.0,2021-06-14
55121100400,0,0.32,0.0,0.0,2021-06-14
55121100300,0,0.2,0.0,0.0,2021-06-14
55123960300,0,0.37,0.0,0.0,2021-06-14
55079016200,0,0.27,0.0,0.0,2021-06-14
55079016100,0,0.28,0.0,0.0,2021-06-14
55079016000,0,0.23,0.0,0.0,2021-06-14
55025012501,0,0.53,0.0,0.0,2021-06-14
55025012400,0,0.39,0.0,0.0,2021-06-14
55025012300,2,0.44,4.6,4.61,2021-06-14
55025012202,0,0.55,0.0,0.0,2021-06-14
55025012201,0,0.16,0.0,0.0,2021-06-14
55025012100,0,0.21,0.0,0.0,2021-06-14
55025012002,0,0.4,0.0,0.0,2021-06-14
55025012001,0,0.7,0.0,0.0,2021-06-14
55025011900,0,0.55,0.0,0.0,2021-06-14
55025011800,0,0.47,0.0,0.0,2021-06-14
55025011700,0,0.34,0.0,0.0,2021-06-14
55025011600,0,0.54,0.0,0.0,2021-06-14
55025011506,0,0.44,0.0,0.0,2021-06-14
55025011505,0,0.39,0.0,0.0,2021-06-14
55025011504,0,0.31,0.0,0.0,2021-06-14
55025011503,0,0.69,0.0,0.0,2021-06-14
55025011402,0,0.78,0.0,0.0,2021-06-14
55025012502,4,0.46,8.61,8.67,2021-06-14
55025012600,0,0.37,0.0,0.0,2021-06-14
55025012700,0,0.32,0.0,0.0,2021-06-14
55025012800,0,0.64,0.0,0.0,2021-06-14
55027961100,0,0.35,0.0,0.0,2021-06-14
55027961000,0,0.33,0.0,0.0,2021-06-14
55027960900,0,0.35,0.0,0.0,2021-06-14
55027960800,0,0.27,0.0,0.0,2021-06-14
55027960700,0,0.38,0.0,0.0,2021-06-14
55027960600,0,0.3,0.0,0.0,2021-06-14
55027960500,0,0.33,0.0,0.0,2021-06-14
55027960400,0,0.35,0.0,0.0,2021-06-14
55025011401,0,0.68,0.0,0.0,2021-06-14
55027960300,7,0.62,11.24,11.4,2021-06-14
55027960100,0,0.46,0.0,0.0,2021-06-14
55025013700,0,0.52,0.0,0.0,2021-06-14
55025013302,0,0.46,0.0,0.0,2021-06-14
55025013301,0,0.4,0.0,0.0,2021-06-14
55025013200,0,0.73,0.0,0.0,2021-06-14
55025013100,0,0.38,0.0,0.0,2021-06-14
55025013000,0,0.37,0.0,0.0,2021-06-14
55025012900,0,0.33,0.0,0.0,2021-06-14
55027960200,0,0.23,0.0,0.0,2021-06-14
55025011302,0,0.26,0.0,0.0,2021-06-14
55025011301,0,0.53,0.0,0.0,2021-06-14
55025011200,0,0.75,0.0,0.0,2021-06-14
55025002700,0,0.26,0.0,0.0,2021-06-14
55025002603,0,0.43,0.0,0.0,2021-06-14
55025002602,0,0.45,0.0,0.0,2021-06-14
55025002601,0,0.17,0.0,0.0,2021-06-14
55025002500,0,0.16,0.0,0.0,2021-06-14
55025002402,0,0.31,0.0,0.0,2021-06-14
55025002401,0,0.27,0.0,0.0,2021-06-14
55025002302,0,0.13,0.0,0.0,2021-06-14
55025002800,0,0.17,0.0,0.0,2021-06-14
55025002301,0,0.25,0.0,0.0,2021-06-14
55025002100,0,0.36,0.0,0.0,2021-06-14
55025002000,0,0.46,0.0,0.0,2021-06-14
55025001900,0,0.52,0.0,0.0,2021-06-14
55025001804,0,0.3,0.0,0.0,2021-06-14
55025001802,0,0.25,0.0,0.0,2021-06-14
55025001705,0,0.32,0.0,0.0,2021-06-14
55025001704,0,0.28,0.0,0.0,2021-06-14
55025001606,0,0.57,0.0,0.0,2021-06-14
55025002200,0,0.34,0.0,0.0,2021-06-14
55027961200,0,0.26,0.0,0.0,2021-06-14
55025002900,0,0.25,0.0,0.0,2021-06-14
55025003002,0,0.31,0.0,0.0,2021-06-14
55025011102,0,0.69,0.0,0.0,2021-06-14
55025011101,0,0.37,0.0,0.0,2021-06-14
55025011000,0,0.33,0.0,0.0,2021-06-14
55025010904,0,0.73,0.0,0.0,2021-06-14
55025010903,0,0.27,0.0,0.0,2021-06-14
55025010901,0,0.54,0.0,0.0,2021-06-14
55025010800,0,0.87,0.0,0.0,2021-06-14
55025010702,0,0.6,0.0,0.0,2021-06-14
55025003001,0,0.38,0.0,0.0,2021-06-14
55025010701,0,0.53,0.0,0.0,2021-06-14
55025010502,0,0.65,0.0,0.0,2021-06-14
55025010501,0,0.27,0.0,0.0,2021-06-14
55025010400,0,0.27,0.0,0.0,2021-06-14
55025010300,0,0.28,0.0,0.0,2021-06-14
55025010200,0,0.11,0.0,0.0,2021-06-14
55025010100,0,0.17,0.0,0.0,2021-06-14
55025003200,0,0.23,0.0,0.0,2021-06-14
55025003100,0,0.47,0.0,0.0,2021-06-14
55025010600,0,0.42,0.0,0.0,2021-06-14
55025001605,0,0.26,0.0,0.0,2021-06-14
55027961300,0,0.4,0.0,0.0,2021-06-14
55027961500,0,0.4,0.0,0.0,2021-06-14
55039040500,0,0.31,0.0,0.0,2021-06-14
55039040400,7,0.22,32.54,33.03,2021-06-14
55039040300,0,0.41,0.0,0.0,2021-06-14
55039040200,7,0.25,27.91,28.33,2021-06-14
55039040100,0,0.33,0.0,0.0,2021-06-14
55037190200,0,0.14,0.0,0.0,2021-06-14
55037190100,0,0.2,0.0,0.0,2021-06-14
55035001700,0,0.42,0.0,0.0,2021-06-14
55035001600,0,0.45,0.0,0.0,2021-06-14
55035001500,0,0.28,0.0,0.0,2021-06-14
55035001400,0,0.58,0.0,0.0,2021-06-14
55035001300,1,0.42,2.36,2.36,2021-06-14
55035001200,0,0.49,0.0,0.0,2021-06-14
55035001101,0,0.15,0.0,0.0,2021-06-14
55035000900,0,0.4,0.0,0.0,2021-06-14
55035000803,0,0.45,0.0,0.0,2021-06-14
55035000802,0,0.31,0.0,0.0,2021-06-14
55039040700,0,0.41,0.0,0.0,2021-06-14
55039040800,0,0.34,0.0,0.0,2021-06-14
55039040900,0,0.26,0.0,0.0,2021-06-14
55039041000,0,0.24,0.0,0.0,2021-06-14
55043960300,0,0.34,0.0,0.0,2021-06-14
55043960200,7,0.34,20.86,21.17,2021-06-14
55043960100,0,0.31,0.0,0.0,2021-06-14
55041950400,0,0.21,0.0,0.0,2021-06-14
55041950300,0,0.2,0.0,0.0,2021-06-14
55041950200,0,0.19,0.0,0.0,2021-06-14
55041950100,0,0.11,0.0,0.0,2021-06-14
55039042200,0,0.48,0.0,0.0,2021-06-14
55035000801,0,0.29,0.0,0.0,2021-06-14
55039042100,0,0.38,0.0,0.0,2021-06-14
55039041900,0,0.56,0.0,0.0,2021-06-14
55039041800,0,0.38,0.0,0.0,2021-06-14
55039041700,0,0.31,0.0,0.0,2021-06-14
55039041600,0,0.46,0.0,0.0,2021-06-14
55039041500,0,0.26,0.0,0.0,2021-06-14
55039041400,8,0.45,17.59,17.89,2021-06-14
55039041300,10,0.53,18.93,19.34,2021-06-14
55039041100,0,0.76,0.0,0.0,2021-06-14
55039042000,0,0.69,0.0,0.0,2021-06-14
55035000700,0,0.4,0.0,0.0,2021-06-14
55035000600,0,0.37,0.0,0.0,2021-06-14
55035000502,0,0.39,0.0,0.0,2021-06-14
55031020600,0,0.34,0.0,0.0,2021-06-14
55031020500,0,0.22,0.0,0.0,2021-06-14
55031020400,0,0.26,0.0,0.0,2021-06-14
55031020300,1,0.22,4.52,4.53,2021-06-14
55029101000,0,0.17,0.0,0.0,2021-06-14
55029100900,0,0.12,0.0,0.0,2021-06-14
55029100800,0,0.4,0.0,0.0,2021-06-14
55029100700,0,0.38,0.0,0.0,2021-06-14
55031020700,2,0.32,6.26,6.28,2021-06-14
55029100600,0,0.24,0.0,0.0,2021-06-14
55029100400,0,0.21,0.0,0.0,2021-06-14
55029100300,0,0.2,0.0,0.0,2021-06-14
55029100100,0,0.18,0.0,0.0,2021-06-14
55027962000,0,0.2,0.0,0.0,2021-06-14
55027961900,0,0.43,0.0,0.0,2021-06-14
55027961800,0,0.34,0.0,0.0,2021-06-14
55027961700,0,0.23,0.0,0.0,2021-06-14
55027961600,0,0.33,0.0,0.0,2021-06-14
55029100500,5,0.26,19.09,19.3,2021-06-14
55027961400,0,0.32,0.0,0.0,2021-06-14
55031020800,0,0.26,0.0,0.0,2021-06-14
55031021000,0,0.14,0.0,0.0,2021-06-14
55035000501,0,0.36,0.0,0.0,2021-06-14
55035000400,0,0.63,0.0,0.0,2021-06-14
55035000302,0,0.61,0.0,0.0,2021-06-14
55035000301,0,0.29,0.0,0.0,2021-06-14
55035000200,0,0.41,0.0,0.0,2021-06-14
55035000100,0,0.38,0.0,0.0,2021-06-14
55033970800,0,0.53,0.0,0.0,2021-06-14
55033970700,0,0.53,0.0,0.0,2021-06-14
55031020900,0,0.18,0.0,0.0,2021-06-14
55033970600,0,0.32,0.0,0.0,2021-06-14
55033970400,0,0.49,0.0,0.0,2021-06-14
55033970300,0,0.48,0.0,0.0,2021-06-14
55033970200,0,0.37,0.0,0.0,2021-06-14
55033970100,0,0.3,0.0,0.0,2021-06-14
55031030300,0,0.4,0.0,0.0,2021-06-14
55031030200,1,0.41,2.46,2.47,2021-06-14
55031030100,0,0.48,0.0,0.0,2021-06-14
55031021100,0,0.18,0.0,0.0,2021-06-14
55033970500,0,0.47,0.0,0.0,2021-06-14
55043960400,0,0.26,0.0,0.0,2021-06-14
55025001604,0,0.49,0.0,0.0,2021-06-14
55025001502,3,0.37,8.21,8.26,2021-06-14
55009020503,0,0.64,0.0,0.0,2021-06-14
55009020502,0,0.44,0.0,0.0,2021-06-14
55009020204,0,0.44,0.0,0.0,2021-06-14
55009020203,0,0.54,0.0,0.0,2021-06-14
55009020100,7,0.48,14.64,14.85,2021-06-14
55009010300,0,0.57,0.0,0.0,2021-06-14
55009010202,0,0.41,0.0,0.0,2021-06-14
55009010201,0,0.36,0.0,0.0,2021-06-14
55009010100,0,0.45,0.0,0.0,2021-06-14
55009002003,0,0.28,0.0,0.0,2021-06-14
55009002002,0,0.4,0.0,0.0,2021-06-14
55009002001,0,0.68,0.0,0.0,2021-06-14
55009001802,0,0.49,0.0,0.0,2021-06-14
55009001801,0,0.43,0.0,0.0,2021-06-14
55009001702,0,0.27,0.0,0.0,2021-06-14
55009001701,0,0.28,0.0,0.0,2021-06-14
55009001600,0,0.47,0.0,0.0,2021-06-14
55009020504,0,0.44,0.0,0.0,2021-06-14
55009020600,6,0.42,14.39,14.57,2021-06-14
55009020702,1,0.56,1.78,1.78,2021-06-14
55009020703,0,0.55,0.0,0.0,2021-06-14
55011960100,0,0.2,0.0,0.0,2021-06-14
55009940004,0,0.2,0.0,0.0,2021-06-14
55009940003,0,0.26,0.0,0.0,2021-06-14
55009940002,5,0.36,13.98,14.12,2021-06-14
55009940001,14,1.46,9.57,9.85,2021-06-14
55009021600,0,0.48,0.0,0.0,2021-06-14
55009021500,0,0.24,0.0,0.0,2021-06-14
55009021400,0,0.66,0.0,0.0,2021-06-14
55009001400,0,0.26,0.0,0.0,2021-06-14
55009021304,0,0.17,0.0,0.0,2021-06-14
55009021302,0,0.46,0.0,0.0,2021-06-14
55009021301,0,0.25,0.0,0.0,2021-06-14
55009021200,0,0.39,0.0,0.0,2021-06-14
55009021100,0,0.087,0.0,0.0,2021-06-14
55009021000,0,0.22,0.0,0.0,2021-06-14
55009020900,0,0.21,0.0,0.0,2021-06-14
55009020800,0,0.19,0.0,0.0,2021-06-14
55009020704,0,0.67,0.0,0.0,2021-06-14
55009021303,0,0.33,0.0,0.0,2021-06-14
55009001300,0,0.22,0.0,0.0,2021-06-14
55009001200,0,0.19,0.0,0.0,2021-06-14
55009001100,0,0.17,0.0,0.0,2021-06-14
55005000500,0,0.35,0.0,0.0,2021-06-14
55005000400,0,0.42,0.0,0.0,2021-06-14
55005000300,5,0.3,16.41,16.59,2021-06-14
55005000200,0,0.32,0.0,0.0,2021-06-14
55005000100,0,0.31,0.0,0.0,2021-06-14
55003950800,0,0.25,0.0,0.0,2021-06-14
55003950700,0,0.16,0.0,0.0,2021-06-14
55003950600,0,0.11,0.0,0.0,2021-06-14
55005000600,0,0.46,0.0,0.0,2021-06-14
55003950500,0,0.17,0.0,0.0,2021-06-14
55003950300,0,0.21,0.0,0.0,2021-06-14
55003940000,0,0.16,0.0,0.0,2021-06-14
55001950700,0,0.28,0.0,0.0,2021-06-14
55001950502,0,0.29,0.0,0.0,2021-06-14
55001950501,0,0.13,0.0,0.0,2021-06-14
55001950400,5,0.36,14.04,14.18,2021-06-14
55001950202,0,0.2,0.0,0.0,2021-06-14
55001950201,0,0.098,0.0,0.0,2021-06-14
55003950400,0,0.18,0.0,0.0,2021-06-14
55011960200,0,0.22,0.0,0.0,2021-06-14
55005000800,0,0.43,0.0,0.0,2021-06-14
55005001001,0,0.14,0.0,0.0,2021-06-14
55009001000,0,0.1,0.0,0.0,2021-06-14
55009000900,0,0.34,0.0,0.0,2021-06-14
55009000800,0,0.14,0.0,0.0,2021-06-14
55009000700,0,0.36,0.0,0.0,2021-06-14
55009000600,0,0.31,0.0,0.0,2021-06-14
55009000500,0,0.26,0.0,0.0,2021-06-14
55009000402,0,0.16,0.0,0.0,2021-06-14
55009000401,0,0.38,0.0,0.0,2021-06-14
55005000900,7,0.39,17.92,18.18,2021-06-14
55009000303,0,0.23,0.0,0.0,2021-06-14
55009000200,0,0.47,0.0,0.0,2021-06-14
55009000100,0,0.23,0.0,0.0,2021-06-14
55007960600,0,0.16,0.0,0.0,2021-06-14
55007960400,0,0.38,0.0,0.0,2021-06-14
55007960300,0,0.28,0.0,0.0,2021-06-14
55007960200,0,0.14,0.0,0.0,2021-06-14
55007960100,0,0.23,0.0,0.0,2021-06-14
55005001002,0,0.44,0.0,0.0,2021-06-14
55009000302,0,0.34,0.0,0.0,2021-06-14
55025001603,0,0.36,0.0,0.0,2021-06-14
55011960300,0,0.18,0.0,0.0,2021-06-14
55011960500,0,0.26,0.0,0.0,2021-06-14
55025000401,0,0.26,0.0,0.0,2021-06-14
55025000300,0,0.47,0.0,0.0,2021-06-14
55025000205,0,0.4,0.0,0.0,2021-06-14
55025000204,0,0.44,0.0,0.0,2021-06-14
55025000202,0,0.25,0.0,0.0,2021-06-14
55025000201,0,0.16,0.0,0.0,2021-06-14
55025000100,0,0.19,0.0,0.0,2021-06-14
55023960600,0,0.29,0.0,0.0,2021-06-14
