ID,date,clusterN,p,RR_C,RR_L
16049,2021-04-13,1.0,2.0,,
48357,2021-04-13,4.0,1.0,,
20115,2021-04-13,1.0,2.0,,
1101,2021-04-13,1.0,1.0,,
10003,2021-04-13,4.0,1.0,2.24,2.06
31087,2021-04-13,1.0,1.0,,
1131,2021-04-13,1.0,2.0,,
19013,2021-04-13,1.0,1.0,,
27033,2021-04-13,4.0,1.0,2.06,2.35
29225,2021-04-13,1.0,2.0,,
30033,2021-04-13,1.0,3.0,,
46015,2021-04-13,1.0,2.0,,
27161,2021-04-13,4.0,1.0,2.06,1.42
48305,2021-04-13,3.0,3.0,,
26001,2021-04-13,4.0,2.0,4.12,4.55
29067,2021-04-13,1.0,1.0,,
36027,2021-04-13,4.0,1.0,2.24,2.05
42023,2021-04-13,3.0,1.0,,
29081,2021-04-13,1.0,3.0,,
56003,2021-04-13,1.0,2.0,,
20127,2021-04-14,1.0,1.0,,
17099,2021-04-14,4.0,1.0,1.53,1.08
46121,2021-04-14,1.0,3.0,,
22017,2021-04-14,1.0,1.0,,
27131,2021-04-14,4.0,1.0,2.04,2.27
48243,2021-04-14,1.0,1.0,,
26107,2021-04-14,4.0,3.0,4.17,3.71
29181,2021-04-14,1.0,1.0,,
48075,2021-04-14,4.0,1.0,,
19051,2021-04-14,1.0,1.0,,
29111,2021-04-14,1.0,1.0,,
29025,2021-04-14,1.0,1.0,,
27163,2021-04-14,4.0,1.0,2.04,1.91
17179,2021-04-14,4.0,2.0,1.53,3.27
13315,2021-04-14,1.0,2.0,,
26141,2021-04-14,4.0,2.0,4.17,3.39
28129,2021-04-14,1.0,1.0,,
20183,2021-04-14,1.0,2.0,,
20105,2021-04-14,1.0,3.0,,
5123,2021-04-14,1.0,2.0,,
27035,2021-04-14,4.0,1.0,2.04,3.09
16035,2021-04-14,1.0,1.0,,
16071,2021-04-14,1.0,1.0,,
23017,2021-04-14,4.0,1.0,,
31075,2021-04-14,1.0,2.0,,
5041,2021-04-14,1.0,2.0,,
5003,2021-04-14,1.0,1.0,,
30083,2021-04-14,2.0,1.0,,
36105,2021-04-14,4.0,1.0,2.21,2.45
40127,2021-04-14,1.0,2.0,,
19067,2021-04-14,1.0,1.0,,
48235,2021-04-14,1.0,1.0,,
17141,2021-04-14,4.0,1.0,1.53,2.09
48253,2021-04-14,1.0,3.0,,
26049,2021-04-14,4.0,3.0,4.17,4.68
16059,2021-04-14,1.0,3.0,,
28113,2021-04-14,1.0,1.0,,
5081,2021-04-14,1.0,2.0,,
27123,2021-04-14,4.0,1.0,2.04,1.53
29009,2021-04-14,1.0,1.0,,
29085,2021-04-14,1.0,1.0,,
42013,2021-04-14,4.0,1.0,,
48079,2021-04-14,4.0,3.0,4.69,6.81
26165,2021-04-14,4.0,3.0,4.17,4.62
32007,2021-04-14,1.0,1.0,,
31133,2021-04-14,1.0,1.0,,
42025,2021-04-14,4.0,1.0,2.21,2.01
13107,2021-04-14,1.0,1.0,,
28117,2021-04-14,1.0,1.0,,
27101,2021-04-14,4.0,1.0,2.04,2.28
17149,2021-04-14,1.0,1.0,,
30017,2021-04-14,1.0,3.0,,
17203,2021-04-14,4.0,2.0,1.53,3.19
34035,2021-04-14,4.0,1.0,2.21,1.85
5097,2021-04-14,1.0,3.0,,
5009,2021-04-14,1.0,2.0,,
34029,2021-04-14,4.0,1.0,2.21,2.52
41021,2021-04-14,1.0,1.0,,
17201,2021-04-14,4.0,1.0,1.53,1.8
27159,2021-04-14,4.0,1.0,2.04,1.27
19191,2021-04-14,2.0,1.0,,
29167,2021-04-14,1.0,2.0,,
13305,2021-04-14,1.0,1.0,,
48129,2021-04-14,4.0,3.0,6.33,2.94
27009,2021-04-14,4.0,2.0,2.04,2.92
49031,2021-04-14,1.0,2.0,,
48467,2021-04-14,1.0,1.0,,
28029,2021-04-14,1.0,1.0,,
27059,2021-04-14,4.0,2.0,2.04,3.36
1107,2021-04-14,1.0,1.0,,
26025,2021-04-14,4.0,2.0,4.17,3.0
49015,2021-04-14,1.0,3.0,,
1005,2021-04-14,1.0,3.0,,
48221,2021-04-14,1.0,1.0,,
48191,2021-04-14,4.0,3.0,6.33,3.72
29007,2021-04-14,1.0,1.0,,
47131,2021-04-14,1.0,1.0,,
26067,2021-04-14,4.0,3.0,4.17,3.35
27137,2021-04-14,4.0,1.0,,
46117,2021-04-14,1.0,1.0,,
22103,2021-04-14,1.0,1.0,,
13069,2021-04-14,1.0,1.0,,
26069,2021-04-14,4.0,3.0,4.17,4.41
26063,2021-04-14,4.0,3.0,4.17,7.55
30101,2021-04-14,1.0,1.0,,
29229,2021-04-14,1.0,1.0,,
33015,2021-04-14,4.0,1.0,,
13299,2021-04-14,1.0,1.0,,
48503,2021-04-14,1.0,2.0,,
32031,2021-04-14,1.0,1.0,,
48009,2021-04-14,1.0,3.0,,
28103,2021-04-14,1.0,2.0,,
30005,2021-04-14,1.0,2.0,,
13287,2021-04-14,1.0,1.0,,
26099,2021-04-14,4.0,3.0,4.17,5.41
13185,2021-04-14,1.0,2.0,,
20207,2021-04-14,1.0,2.0,,
21007,2021-04-14,1.0,1.0,,
24029,2021-04-14,3.0,1.0,,
46003,2021-04-14,1.0,1.0,,
1069,2021-04-14,1.0,2.0,,
20017,2021-04-14,1.0,2.0,,
1025,2021-04-14,1.0,1.0,,
28053,2021-04-14,1.0,1.0,,
9001,2021-04-14,4.0,1.0,2.21,2.02
31061,2021-04-14,1.0,2.0,,
12105,2021-04-14,4.0,1.0,1.76,1.47
48101,2021-04-14,3.0,3.0,5.76,0.0
28153,2021-04-14,1.0,1.0,,
40121,2021-04-14,1.0,2.0,,
8065,2021-04-14,4.0,1.0,1.53,0.98
55101,2021-04-14,4.0,1.0,,
48049,2021-04-14,1.0,2.0,,
27141,2021-04-14,4.0,2.0,2.04,3.43
27145,2021-04-14,4.0,2.0,2.04,2.12
33003,2021-04-14,4.0,1.0,,
13093,2021-04-14,1.0,1.0,,
47071,2021-04-14,2.0,1.0,,
40113,2021-04-14,1.0,1.0,,
48499,2021-04-14,1.0,1.0,,
48231,2021-04-14,1.0,1.0,,
40021,2021-04-14,1.0,1.0,,
26137,2021-04-14,4.0,3.0,4.17,5.19
29207,2021-04-14,1.0,1.0,,
27079,2021-04-14,4.0,1.0,2.04,1.66
20007,2021-04-14,1.0,3.0,,
1045,2021-04-14,1.0,1.0,,
26081,2021-04-14,4.0,3.0,4.17,3.2
28021,2021-04-14,1.0,1.0,,
47133,2021-04-14,1.0,1.0,,
48081,2021-04-14,2.0,2.0,,
48095,2021-04-14,1.0,2.0,,
17123,2021-04-14,4.0,2.0,1.53,1.42
13235,2021-04-14,1.0,1.0,,
48151,2021-04-14,1.0,3.0,,
17007,2021-04-14,4.0,1.0,1.53,1.47
29001,2021-04-14,1.0,3.0,,
30037,2021-04-14,1.0,2.0,,
35019,2021-04-14,1.0,2.0,,
31009,2021-04-14,1.0,2.0,,
29075,2021-04-14,1.0,3.0,,
20109,2021-04-14,1.0,2.0,,
36073,2021-04-14,4.0,1.0,,
5135,2021-04-14,1.0,3.0,,
31087,2021-04-14,1.0,2.0,,
5147,2021-04-14,1.0,2.0,,
26039,2021-04-14,4.0,3.0,4.17,3.65
1113,2021-04-14,3.0,1.0,,
17097,2021-04-14,4.0,1.0,,
5039,2021-04-14,1.0,2.0,,
8063,2021-04-14,1.0,3.0,,
29035,2021-04-14,1.0,2.0,,
40013,2021-04-14,1.0,1.0,,
31035,2021-04-14,1.0,1.0,,
49055,2021-04-14,1.0,2.0,,
29031,2021-04-14,1.0,2.0,,
29133,2021-04-14,1.0,3.0,,
5025,2021-04-14,1.0,3.0,,
29197,2021-04-14,1.0,2.0,,
1059,2021-04-14,1.0,1.0,,
48267,2021-04-14,1.0,2.0,,
26097,2021-04-14,4.0,2.0,4.17,3.23
48307,2021-04-14,1.0,2.0,,
48105,2021-04-14,1.0,2.0,,
8075,2021-04-14,1.0,1.0,,
42079,2021-04-14,4.0,1.0,2.21,1.83
20055,2021-04-14,1.0,3.0,,
42041,2021-04-14,4.0,1.0,,
34041,2021-04-14,4.0,2.0,2.21,2.21
49047,2021-04-14,1.0,1.0,,
36047,2021-04-14,4.0,1.0,2.21,2.14
29141,2021-04-14,1.0,1.0,,
19143,2021-04-14,4.0,1.0,2.04,1.5
26077,2021-04-14,4.0,3.0,4.17,3.24
56019,2021-04-14,1.0,1.0,,
18027,2021-04-14,1.0,1.0,,
26055,2021-04-14,4.0,2.0,4.17,2.97
46065,2021-04-14,2.0,3.0,,
46069,2021-04-14,1.0,1.0,,
29077,2021-04-14,1.0,1.0,,
42077,2021-04-14,4.0,2.0,2.21,2.15
31159,2021-04-14,2.0,1.0,,
42095,2021-04-14,4.0,2.0,2.21,2.68
28043,2021-04-14,2.0,1.0,,
5053,2021-04-14,1.0,1.0,,
13175,2021-04-14,1.0,3.0,,
36061,2021-04-14,4.0,1.0,2.21,1.66
5007,2021-04-14,1.0,1.0,,
5087,2021-04-14,1.0,1.0,,
20125,2021-04-14,1.0,2.0,,
31033,2021-04-14,1.0,3.0,,
27091,2021-04-14,4.0,1.0,2.04,1.45
40153,2021-04-14,1.0,3.0,,
48465,2021-04-14,1.0,2.0,,
20077,2021-04-14,1.0,2.0,,
17143,2021-04-14,4.0,2.0,1.53,4.33
27097,2021-04-14,4.0,2.0,2.04,2.86
42003,2021-04-14,4.0,1.0,1.66,1.91
20201,2021-04-14,1.0,2.0,,
26113,2021-04-14,4.0,3.0,4.17,4.23
29203,2021-04-14,1.0,1.0,,
48423,2021-04-14,1.0,1.0,,
40091,2021-04-14,1.0,1.0,,
48171,2021-04-14,1.0,1.0,,
26125,2021-04-14,4.0,3.0,4.17,3.95
38033,2021-04-14,1.0,1.0,,
27117,2021-04-14,4.0,1.0,2.04,1.23
27129,2021-04-14,4.0,1.0,2.04,2.22
28133,2021-04-14,1.0,2.0,,
27053,2021-04-14,4.0,3.0,2.04,1.94
42027,2021-04-14,4.0,1.0,,
48125,2021-04-14,4.0,3.0,5.76,2.75
12063,2021-04-14,1.0,2.0,,
28081,2021-04-14,1.0,1.0,,
28099,2021-04-14,1.0,1.0,,
48263,2021-04-14,3.0,3.0,5.76,0.0
31069,2021-04-14,1.0,3.0,,
17195,2021-04-14,4.0,1.0,1.53,2.94
40077,2021-04-14,1.0,2.0,,
29091,2021-04-14,1.0,3.0,,
20047,2021-04-14,1.0,2.0,,
17107,2021-04-14,4.0,1.0,1.53,1.62
40023,2021-04-14,1.0,1.0,,
20041,2021-04-14,1.0,1.0,,
13201,2021-04-14,1.0,1.0,,
21075,2021-04-14,1.0,1.0,,
46057,2021-04-14,4.0,2.0,2.04,1.88
35005,2021-04-14,1.0,1.0,,
26045,2021-04-14,4.0,3.0,4.17,4.57
19179,2021-04-14,1.0,1.0,,
26027,2021-04-14,4.0,2.0,,
28157,2021-04-14,1.0,1.0,,
20179,2021-04-14,1.0,2.0,,
28025,2021-04-14,1.0,1.0,,
28037,2021-04-14,1.0,2.0,,
26111,2021-04-14,4.0,3.0,4.17,3.67
26115,2021-04-14,4.0,2.0,4.17,4.13
13271,2021-04-14,1.0,1.0,,
20185,2021-04-14,1.0,2.0,,
26017,2021-04-14,4.0,3.0,4.17,4.47
27115,2021-04-14,4.0,1.0,2.04,1.29
13155,2021-04-14,1.0,1.0,,
26011,2021-04-14,4.0,3.0,4.17,3.91
19111,2021-04-14,1.0,1.0,,
20141,2021-04-14,1.0,3.0,,
26047,2021-04-14,4.0,2.0,4.17,3.36
29213,2021-04-14,1.0,2.0,,
13269,2021-04-14,1.0,1.0,,
40079,2021-04-14,1.0,3.0,,
34013,2021-04-14,4.0,1.0,2.21,2.74
29115,2021-04-14,1.0,2.0,,
46017,2021-04-14,1.0,2.0,,
48195,2021-04-14,4.0,2.0,,
13239,2021-04-14,1.0,1.0,,
9005,2021-04-14,4.0,1.0,2.21,1.75
17153,2021-04-14,1.0,1.0,,
26145,2021-04-14,4.0,3.0,4.17,3.37
50005,2021-04-14,4.0,1.0,,
20159,2021-04-14,1.0,1.0,,
13173,2021-04-14,1.0,1.0,,
13017,2021-04-14,1.0,2.0,,
12021,2021-04-14,4.0,1.0,1.76,1.42
34015,2021-04-14,4.0,2.0,2.21,1.95
46105,2021-04-14,1.0,2.0,,
13243,2021-04-14,1.0,2.0,,
48063,2021-04-14,1.0,2.0,,
13249,2021-04-14,1.0,1.0,,
48389,2021-04-14,1.0,1.0,,
1041,2021-04-14,1.0,1.0,,
20153,2021-04-14,1.0,3.0,,
20193,2021-04-14,1.0,2.0,,
42091,2021-04-14,4.0,2.0,2.21,1.89
13161,2021-04-14,1.0,1.0,,
29053,2021-04-14,1.0,1.0,,
46011,2021-04-14,4.0,1.0,2.04,2.4
28027,2021-04-14,1.0,1.0,,
20143,2021-04-14,1.0,2.0,,
40117,2021-04-14,1.0,1.0,,
36007,2021-04-14,4.0,1.0,,
34011,2021-04-14,4.0,1.0,2.21,1.4
49001,2021-04-14,1.0,1.0,,
26117,2021-04-14,4.0,3.0,4.17,4.62
5145,2021-04-14,1.0,2.0,,
28007,2021-04-14,1.0,1.0,,
16061,2021-04-14,1.0,1.0,,
29211,2021-04-14,1.0,2.0,,
36081,2021-04-14,4.0,1.0,2.21,2.35
26031,2021-04-14,4.0,3.0,4.17,4.14
26051,2021-04-14,4.0,3.0,4.17,5.71
12123,2021-04-14,1.0,1.0,,
17003,2021-04-14,1.0,2.0,,
36037,2021-04-14,4.0,1.0,,
30025,2021-04-14,1.0,3.0,,
46107,2021-04-14,1.0,3.0,,
48109,2021-04-14,1.0,1.0,,
23005,2021-04-14,4.0,1.0,,
20095,2021-04-14,1.0,1.0,,
29215,2021-04-14,1.0,2.0,,
5119,2021-04-14,1.0,1.0,,
16005,2021-04-14,1.0,1.0,,
42045,2021-04-14,4.0,1.0,2.21,1.87
36063,2021-04-14,4.0,1.0,,
34003,2021-04-14,4.0,1.0,2.21,2.23
32017,2021-04-14,2.0,1.0,,
12079,2021-04-14,1.0,1.0,,
48017,2021-04-14,4.0,3.0,4.69,1.38
20169,2021-04-14,1.0,1.0,,
19063,2021-04-14,4.0,1.0,,
22015,2021-04-14,1.0,1.0,,
20135,2021-04-14,1.0,3.0,,
31029,2021-04-14,1.0,3.0,,
20205,2021-04-14,1.0,2.0,,
22069,2021-04-14,1.0,1.0,,
46095,2021-04-14,1.0,3.0,,
48135,2021-04-14,1.0,1.0,,
48387,2021-04-14,1.0,3.0,,
13301,2021-04-14,1.0,1.0,,
48363,2021-04-14,1.0,3.0,,
34027,2021-04-14,4.0,2.0,2.21,2.1
20025,2021-04-14,1.0,1.0,,
22013,2021-04-14,1.0,1.0,,
31019,2021-04-14,2.0,1.0,,
29135,2021-04-14,1.0,1.0,,
40043,2021-04-14,1.0,1.0,,
5061,2021-04-14,1.0,2.0,,
5099,2021-04-14,1.0,3.0,,
8125,2021-04-14,1.0,1.0,,
48421,2021-04-14,3.0,3.0,,
48463,2021-04-14,1.0,2.0,,
20081,2021-04-14,1.0,3.0,,
5005,2021-04-14,1.0,3.0,,
31161,2021-04-14,1.0,2.0,,
31113,2021-04-14,1.0,1.0,,
32001,2021-04-14,1.0,1.0,,
48265,2021-04-14,1.0,2.0,,
48147,2021-04-14,1.0,1.0,,
26007,2021-04-14,4.0,3.0,4.17,3.0
20157,2021-04-14,1.0,2.0,,
26035,2021-04-14,4.0,3.0,4.17,3.65
20073,2021-04-14,1.0,2.0,,
26109,2021-04-14,4.0,1.0,,
51179,2021-04-14,4.0,1.0,,
40135,2021-04-14,1.0,3.0,,
31137,2021-04-14,1.0,2.0,,
31101,2021-04-14,1.0,2.0,,
48077,2021-04-14,1.0,3.0,,
31181,2021-04-14,1.0,2.0,,
1091,2021-04-14,1.0,3.0,,
29083,2021-04-14,1.0,1.0,,
5137,2021-04-14,1.0,1.0,,
48011,2021-04-14,4.0,3.0,6.33,5.75
48189,2021-04-14,3.0,3.0,,
21053,2021-04-14,1.0,1.0,,
48327,2021-04-14,1.0,2.0,,
31129,2021-04-14,1.0,3.0,,
35011,2021-04-14,1.0,2.0,,
31039,2021-04-14,1.0,1.0,,
5133,2021-04-14,1.0,1.0,,
42101,2021-04-14,4.0,1.0,2.21,2.03
56043,2021-04-14,1.0,1.0,,
5069,2021-04-14,1.0,1.0,,
49033,2021-04-14,1.0,2.0,,
5079,2021-04-14,1.0,2.0,,
41013,2021-04-14,3.0,1.0,,
29103,2021-04-14,1.0,2.0,,
26153,2021-04-14,3.0,2.0,,
30087,2021-04-14,1.0,1.0,,
5019,2021-04-14,1.0,3.0,,
13265,2021-04-14,1.0,1.0,,
5085,2021-04-14,1.0,1.0,,
5063,2021-04-14,1.0,2.0,,
55063,2021-04-14,1.0,1.0,,
31089,2021-04-14,1.0,2.0,,
20147,2021-04-14,1.0,3.0,,
23001,2021-04-14,4.0,1.0,,
17113,2021-04-14,4.0,1.0,1.53,2.07
49005,2021-04-14,1.0,2.0,,
19053,2021-04-14,1.0,3.0,,
50011,2021-04-14,4.0,1.0,,
17185,2021-04-14,1.0,1.0,,
5113,2021-04-14,1.0,2.0,,
8017,2021-04-14,1.0,1.0,,
32013,2021-04-14,1.0,1.0,,
27095,2021-04-14,4.0,2.0,2.04,3.25
31015,2021-04-14,1.0,2.0,,
20039,2021-04-14,1.0,2.0,,
34037,2021-04-14,4.0,2.0,2.21,3.11
42043,2021-04-14,4.0,1.0,,
30065,2021-04-14,1.0,1.0,,
8115,2021-04-14,1.0,1.0,,
13273,2021-04-14,1.0,2.0,,
26089,2021-04-14,4.0,1.0,4.17,2.62
29117,2021-04-14,1.0,2.0,,
13193,2021-04-14,1.0,2.0,,
36111,2021-04-14,4.0,1.0,2.21,1.83
48223,2021-04-14,1.0,3.0,,
20187,2021-04-14,1.0,3.0,,
48417,2021-04-14,1.0,3.0,,
20181,2021-04-14,1.0,2.0,,
19157,2021-04-14,1.0,1.0,,
13141,2021-04-14,1.0,2.0,,
40089,2021-04-14,1.0,3.0,,
13277,2021-04-14,1.0,1.0,,
26053,2021-04-14,1.0,1.0,,
28111,2021-04-14,1.0,1.0,,
31041,2021-04-14,1.0,3.0,,
17037,2021-04-14,4.0,1.0,1.53,1.83
38089,2021-04-14,2.0,1.0,,
1095,2021-04-14,1.0,1.0,,
6089,2021-04-14,1.0,1.0,,
6035,2021-04-14,1.0,1.0,,
5121,2021-04-14,1.0,1.0,,
32023,2021-04-14,1.0,1.0,,
38011,2021-04-14,1.0,2.0,,
48237,2021-04-14,1.0,3.0,,
17175,2021-04-14,4.0,1.0,1.53,3.19
48211,2021-04-14,3.0,1.0,6.33,0.0
46129,2021-04-14,1.0,2.0,,
22035,2021-04-14,1.0,2.0,,
48153,2021-04-14,4.0,3.0,5.76,5.08
20001,2021-04-14,1.0,1.0,,
5065,2021-04-14,1.0,1.0,,
35017,2021-04-14,1.0,1.0,,
29131,2021-04-14,1.0,1.0,,
29021,2021-04-14,1.0,1.0,,
28011,2021-04-14,1.0,1.0,,
20165,2021-04-14,1.0,2.0,,
26143,2021-04-14,4.0,3.0,4.17,2.76
26075,2021-04-14,4.0,3.0,4.17,4.66
27071,2021-04-14,4.0,1.0,,
27165,2021-04-14,4.0,1.0,2.04,0.96
16013,2021-04-14,2.0,1.0,,
40029,2021-04-14,1.0,1.0,,
30011,2021-04-14,1.0,3.0,,
48461,2021-04-14,1.0,1.0,,
18051,2021-04-14,1.0,1.0,,
17093,2021-04-14,4.0,1.0,1.53,1.39
27171,2021-04-14,4.0,2.0,2.04,2.91
55059,2021-04-14,3.0,1.0,,
8113,2021-04-14,1.0,2.0,,
28019,2021-04-14,1.0,2.0,,
29079,2021-04-14,1.0,2.0,,
13019,2021-04-14,1.0,1.0,,
26085,2021-04-14,4.0,3.0,4.17,1.79
17031,2021-04-14,4.0,1.0,1.53,1.37
28139,2021-04-14,1.0,1.0,,
38005,2021-04-14,2.0,2.0,,
29201,2021-04-14,1.0,1.0,,
48143,2021-04-14,1.0,2.0,,
13319,2021-04-14,1.0,2.0,,
26015,2021-04-14,4.0,3.0,4.17,3.1
48381,2021-04-14,3.0,3.0,,
55079,2021-04-14,4.0,1.0,,
27139,2021-04-14,4.0,1.0,2.04,2.55
26009,2021-04-14,4.0,2.0,4.17,3.78
17103,2021-04-14,4.0,1.0,1.53,2.42
20149,2021-04-14,1.0,1.0,,
26139,2021-04-14,4.0,2.0,4.17,3.76
34007,2021-04-14,4.0,1.0,2.21,1.95
20199,2021-04-14,1.0,2.0,,
26003,2021-04-14,4.0,1.0,,
28015,2021-04-14,1.0,1.0,,
48045,2021-04-14,4.0,3.0,,
27067,2021-04-14,4.0,1.0,2.04,1.64
1057,2021-04-14,1.0,1.0,,
34039,2021-04-14,4.0,2.0,2.21,2.3
30033,2021-04-14,1.0,2.0,,
26149,2021-04-14,4.0,2.0,,
26037,2021-04-14,4.0,3.0,4.17,3.64
42033,2021-04-14,4.0,1.0,,
48271,2021-04-14,1.0,1.0,,
26033,2021-04-14,4.0,2.0,,
27143,2021-04-14,4.0,2.0,2.04,1.73
48367,2021-04-14,1.0,1.0,,
42063,2021-04-14,4.0,1.0,,
35047,2021-04-14,1.0,2.0,,
36103,2021-04-14,4.0,1.0,2.21,2.36
17057,2021-04-14,4.0,1.0,1.53,3.21
29043,2021-04-14,1.0,1.0,,
48435,2021-04-14,1.0,2.0,,
8099,2021-04-14,1.0,3.0,,
28087,2021-04-14,1.0,1.0,,
40063,2021-04-14,1.0,1.0,,
18037,2021-04-14,1.0,2.0,,
46073,2021-04-14,1.0,1.0,,
39051,2021-04-14,4.0,1.0,,
4021,2021-04-14,3.0,1.0,,
20113,2021-04-14,1.0,2.0,,
19025,2021-04-14,1.0,1.0,,
31157,2021-04-14,1.0,2.0,,
20071,2021-04-14,1.0,2.0,,
46137,2021-04-14,1.0,2.0,,
29019,2021-04-14,1.0,2.0,,
1131,2021-04-14,1.0,2.0,,
1125,2021-04-14,1.0,2.0,,
19013,2021-04-14,1.0,1.0,,
27033,2021-04-14,4.0,1.0,2.04,2.28
29225,2021-04-14,1.0,2.0,,
42023,2021-04-14,3.0,1.0,,
17023,2021-04-14,1.0,1.0,,
46015,2021-04-14,1.0,2.0,,
27161,2021-04-14,4.0,1.0,2.04,1.41
48305,2021-04-14,3.0,3.0,,
26001,2021-04-14,4.0,2.0,4.17,4.6
29067,2021-04-14,1.0,1.0,,
36027,2021-04-14,4.0,1.0,2.21,1.99
48203,2021-04-14,1.0,1.0,,
29081,2021-04-14,1.0,3.0,,
16049,2021-04-14,1.0,2.0,,
42019,2021-04-14,4.0,1.0,,
48333,2021-04-14,1.0,1.0,,
20139,2021-04-14,1.0,1.0,,
5051,2021-04-14,1.0,2.0,,
5129,2021-04-14,1.0,2.0,,
28085,2021-04-14,1.0,1.0,,
4017,2021-04-14,4.0,1.0,1.32,1.74
48083,2021-04-14,1.0,3.0,,
5071,2021-04-14,1.0,2.0,,
20035,2021-04-14,1.0,1.0,,
5141,2021-04-14,1.0,1.0,,
48383,2021-04-14,1.0,2.0,,
20115,2021-04-14,1.0,1.0,,
31057,2021-04-14,1.0,3.0,,
48277,2021-04-14,1.0,2.0,,
46025,2021-04-14,4.0,1.0,2.04,1.03
48119,2021-04-14,1.0,2.0,,
40003,2021-04-14,1.0,3.0,,
19101,2021-04-14,1.0,1.0,,
40059,2021-04-14,1.0,1.0,,
20101,2021-04-14,1.0,2.0,,
20151,2021-04-14,1.0,2.0,,
1105,2021-04-14,1.0,1.0,,
1065,2021-04-14,1.0,2.0,,
20051,2021-04-14,1.0,3.0,,
30097,2021-04-14,1.0,1.0,,
23023,2021-04-14,4.0,1.0,,
20075,2021-04-14,1.0,2.0,,
22107,2021-04-14,1.0,1.0,,
46039,2021-04-14,4.0,1.0,2.04,0.35
20111,2021-04-14,1.0,2.0,,
42127,2021-04-14,4.0,1.0,2.21,1.66
29123,2021-04-14,1.0,2.0,,
27085,2021-04-14,4.0,2.0,2.04,2.38
31171,2021-04-14,1.0,2.0,,
48413,2021-04-14,1.0,3.0,,
20161,2021-04-14,1.0,1.0,,
16041,2021-04-14,1.0,2.0,,
12095,2021-04-14,4.0,1.0,1.76,1.75
5091,2021-04-14,1.0,1.0,,
5083,2021-04-14,1.0,2.0,,
27153,2021-04-14,4.0,1.0,2.04,1.02
26123,2021-04-14,4.0,2.0,4.17,3.53
5049,2021-04-14,1.0,2.0,,
31017,2021-04-14,1.0,2.0,,
31007,2021-04-14,1.0,1.0,,
13279,2021-04-14,1.0,2.0,,
26151,2021-04-14,4.0,3.0,4.17,6.54
26159,2021-04-14,4.0,2.0,4.17,2.86
19187,2021-04-14,1.0,1.0,,
31103,2021-04-14,1.0,3.0,,
38013,2021-04-14,1.0,2.0,,
1063,2021-04-14,1.0,1.0,,
48107,2021-04-14,4.0,2.0,5.76,10.11
17049,2021-04-14,2.0,1.0,,
27039,2021-04-14,4.0,1.0,,
27063,2021-04-14,4.0,1.0,2.04,4.48
31095,2021-04-14,1.0,1.0,,
31077,2021-04-14,1.0,1.0,,
24015,2021-04-14,4.0,1.0,2.21,1.17
19159,2021-04-14,1.0,1.0,,
29179,2021-04-14,1.0,1.0,,
27057,2021-04-14,4.0,1.0,2.04,0.97
5015,2021-04-14,1.0,2.0,,
1013,2021-04-14,1.0,1.0,,
16053,2021-04-14,1.0,1.0,,
17011,2021-04-14,4.0,1.0,1.53,1.07
29109,2021-04-14,1.0,1.0,,
5001,2021-04-14,1.0,1.0,,
29125,2021-04-14,1.0,2.0,,
28055,2021-04-14,1.0,2.0,,
48133,2021-04-14,1.0,3.0,,
28151,2021-04-14,1.0,2.0,,
20195,2021-04-14,1.0,2.0,,
27001,2021-04-14,4.0,2.0,2.04,1.43
27105,2021-04-14,4.0,1.0,2.04,1.01
26163,2021-04-14,4.0,3.0,4.17,4.46
27107,2021-04-14,4.0,1.0,2.04,0.81
10003,2021-04-14,4.0,1.0,2.21,2.06
24013,2021-04-14,4.0,1.0,,
42015,2021-04-14,4.0,1.0,,
48115,2021-04-14,1.0,2.0,,
13091,2021-04-14,1.0,1.0,,
26161,2021-04-14,4.0,3.0,4.17,2.77
48371,2021-04-14,1.0,2.0,,
13163,2021-04-14,1.0,1.0,,
34017,2021-04-14,4.0,1.0,2.21,2.52
42029,2021-04-14,4.0,1.0,2.21,1.76
19177,2021-04-14,1.0,2.0,,
31073,2021-04-14,1.0,1.0,,
28095,2021-04-14,1.0,1.0,,
13289,2021-04-14,1.0,1.0,,
17191,2021-04-14,1.0,1.0,,
42089,2021-04-14,4.0,2.0,2.21,2.82
17105,2021-04-14,4.0,1.0,1.53,1.51
5101,2021-04-14,1.0,2.0,,
13095,2021-04-14,1.0,1.0,,
9003,2021-04-14,4.0,1.0,,
12087,2021-04-14,4.0,1.0,1.76,1.19
1047,2021-04-14,1.0,1.0,,
48093,2021-04-14,1.0,2.0,,
27021,2021-04-14,4.0,1.0,2.04,1.91
28163,2021-04-14,1.0,2.0,,
29107,2021-04-14,1.0,1.0,,
5033,2021-04-14,1.0,1.0,,
48179,2021-04-14,4.0,3.0,6.33,6.51
5067,2021-04-14,1.0,2.0,,
48437,2021-04-14,4.0,2.0,,
36085,2021-04-14,4.0,1.0,2.21,3.28
20063,2021-04-14,1.0,3.0,,
27077,2021-04-14,4.0,1.0,,
5143,2021-04-14,1.0,1.0,,
17125,2021-04-14,4.0,1.0,1.53,1.67
39095,2021-04-14,4.0,1.0,,
20129,2021-04-14,1.0,2.0,,
35015,2021-04-14,1.0,1.0,,
20191,2021-04-14,1.0,1.0,,
26127,2021-04-14,4.0,2.0,4.17,4.15
27065,2021-04-14,4.0,1.0,2.04,1.79
42113,2021-04-14,4.0,1.0,,
48329,2021-04-14,1.0,2.0,,
